win_index,start_idx,end_idx,timestamp_start,timestamp_end,recon_mse,score,y_pred,threshold
0,0,59,2020-01-01 00:00:00,2020-01-01 00:00:59,0.00016358397260773927,0.0030013344782803737,0,0.004501557975475277
1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.0001637005334487185,0.0037520199881068295,1,0.004501557975475277
2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.00016369267541449517,0.004501557975475277,1,0.004501557975475277
3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.00016358395805582404,0.005251339703266109,1,0.004501557975475277
4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.0001636908418731764,0.005252461348261152,1,0.004501557975475277
5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.00016348628560081124,0.005253583591963563,1,0.004501557975475277
6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.00016351377416867763,0.005254793446511029,1,0.004501557975475277
7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.00016353036335203797,0.005256481601723603,1,0.004501557975475277
8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.00016369149670936167,0.005257378132747752,1,0.004501557975475277
9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.00016390802920795977,0.005259260335671049,1,0.004501557975475277
10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.0001639052788959816,0.005260907845305545,1,0.004501557975475277
11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.00016371009405702353,0.005262489497129406,1,0.004501557975475277
12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.00016372001846320927,0.005262870008924178,1,0.004501557975475277
13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.0001637092645978555,0.005262742816869701,1,0.004501557975475277
14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.00016371652600355446,0.005262189212122134,1,0.004501557975475277
15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.00016371390665881336,0.0052635231986641875,1,0.004501557975475277
16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.00016380124725401402,0.005265915300697087,1,0.004501557975475277
17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.00016378813597839326,0.005264312960207462,1,0.004501557975475277
