series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
T-12,562,562,621,2020-01-01 00:09:22,2020-01-01 00:10:21,0.8316345640591212,0.8392743153657232
T-12,563,563,622,2020-01-01 00:09:23,2020-01-01 00:10:22,0.8510301709175109,0.8392743153657232
T-12,564,564,623,2020-01-01 00:09:24,2020-01-01 00:10:23,0.8695613656725201,0.8392743153657232
T-12,565,565,624,2020-01-01 00:09:25,2020-01-01 00:10:24,0.8834143366132463,0.8392743153657232
T-12,566,566,625,2020-01-01 00:09:26,2020-01-01 00:10:25,0.8923642294747488,0.8392743153657232
T-12,567,567,626,2020-01-01 00:09:27,2020-01-01 00:10:26,0.897229654448373,0.8392743153657232
T-12,568,568,627,2020-01-01 00:09:28,2020-01-01 00:10:27,0.8985604728971208,0.8392743153657232
T-12,569,569,628,2020-01-01 00:09:29,2020-01-01 00:10:28,0.8967115453311375,0.8392743153657232
T-12,570,570,629,2020-01-01 00:09:30,2020-01-01 00:10:29,0.8918294991765703,0.8392743153657232
T-12,571,571,630,2020-01-01 00:09:31,2020-01-01 00:10:30,0.8836453471864972,0.8392743153657232
T-12,572,572,631,2020-01-01 00:09:32,2020-01-01 00:10:31,0.8725893242018563,0.8392743153657232
T-12,573,573,632,2020-01-01 00:09:33,2020-01-01 00:10:32,0.8590718252318246,0.8392743153657232
T-12,574,574,633,2020-01-01 00:09:34,2020-01-01 00:10:33,0.8436059696333749,0.8392743153657232
T-12,575,575,634,2020-01-01 00:09:35,2020-01-01 00:10:34,0.8272220322063991,0.8392743153657232
T-12,593,593,652,2020-01-01 00:09:53,2020-01-01 00:10:52,0.8331207036972046,0.8392743153657232
T-12,594,594,653,2020-01-01 00:09:54,2020-01-01 00:10:53,0.8400907942226954,0.8392743153657232
T-12,595,595,654,2020-01-01 00:09:55,2020-01-01 00:10:54,0.8488705669130597,0.8392743153657232
T-12,596,596,655,2020-01-01 00:09:56,2020-01-01 00:10:55,0.8572109852518355,0.8392743153657232
T-12,597,597,656,2020-01-01 00:09:57,2020-01-01 00:10:56,0.862858031477247,0.8392743153657232
T-12,598,598,657,2020-01-01 00:09:58,2020-01-01 00:10:57,0.8656506623540605,0.8392743153657232
T-12,599,599,658,2020-01-01 00:09:59,2020-01-01 00:10:58,0.865085082394736,0.8392743153657232
T-12,600,600,659,2020-01-01 00:10:00,2020-01-01 00:10:59,0.8600873861994061,0.8392743153657232
T-12,601,601,660,2020-01-01 00:10:01,2020-01-01 00:11:00,0.8493621179035731,0.8392743153657232
T-12,602,602,661,2020-01-01 00:10:02,2020-01-01 00:11:01,0.8319559608186995,0.8392743153657232
