win_index,start_idx,end_idx,timestamp_start,timestamp_end,recon_mse,score,y_pred,threshold
0,0,59,2020-01-01 00:00:00,2020-01-01 00:00:59,0.000316602730890736,0.06557316333055496,1,0.05938702768513134
1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.00030711182625964284,0.08064138782875878,1,0.05938702768513134
2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.0002961723366752267,0.09534118537391935,1,0.05938702768513134
3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.00028416598797775805,0.10901220036404473,1,0.05938702768513134
4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.000271088705630973,0.10380545684269495,1,0.05938702768513134
5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.00025667904992587864,0.09826485386916568,1,0.05938702768513134
6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.0002381212543696165,0.09277620272977011,1,0.05938702768513134
7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.0002171743690269068,0.08831202983856201,1,0.05938702768513134
8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.00020761355699505657,0.08480560247387206,1,0.05938702768513134
9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.0001992318721022457,0.08130073228052685,1,0.05938702768513134
10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.00019601111125666648,0.0775948337146214,1,0.05938702768513134
11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.00018991083197761327,0.07562594967229025,1,0.05938702768513134
12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.00018065642507281154,0.0741008711712701,1,0.05938702768513134
13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.00016826495993882418,0.07314496168068477,1,0.05938702768513134
14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.00016201478138100356,0.07124870483364378,1,0.05938702768513134
15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.00015651497233193368,0.0678850050483431,1,0.05938702768513134
16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.00015089935914147645,0.06444324127265386,1,0.05938702768513134
17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.00014277487935032696,0.061913429626396725,1,0.05938702768513134
