series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
E-9,5544,5715,2020-01-01 01:32:24,2020-01-01 01:35:15,5544,5656,0.9342764956610543,0.5367557974308541,0.05938702768513134
E-9,7862,7945,2020-01-01 02:11:02,2020-01-01 02:12:25,7862,7886,0.2290801725217274,0.1461770461499691,0.05938702768513134
E-9,6674,6766,2020-01-01 01:51:14,2020-01-01 01:52:46,6674,6707,0.20811716360705237,0.1324699063386236,0.05938702768513134
E-9,8153,8285,2020-01-01 02:15:53,2020-01-01 02:18:05,8153,8226,0.20197131378310065,0.09184335008925223,0.05938702768513134
E-9,7528,7643,2020-01-01 02:05:28,2020-01-01 02:07:23,7528,7584,0.1935243798153741,0.10003845822206117,0.05938702768513134
E-9,6527,6618,2020-01-01 01:48:47,2020-01-01 01:50:18,6527,6559,0.18714453492845806,0.12528718390312546,0.05938702768513134
E-9,6916,7000,2020-01-01 01:55:16,2020-01-01 01:56:40,6916,6941,0.18006587241377145,0.12195663264655804,0.05938702768513134
E-9,8010,8092,2020-01-01 02:13:30,2020-01-01 02:14:52,8010,8033,0.17138357247625077,0.12155924766280111,0.05938702768513134
E-9,2443,2525,2020-01-01 00:40:43,2020-01-01 00:42:05,2443,2466,0.1654087198632104,0.11716871726370992,0.05938702768513134
E-9,5298,5380,2020-01-01 01:28:18,2020-01-01 01:29:40,5298,5321,0.16338237268584116,0.11596075283540856,0.05938702768513134
E-9,6076,6182,2020-01-01 01:41:16,2020-01-01 01:43:02,6076,6123,0.16211854772908346,0.09339294529386928,0.05938702768513134
E-9,7115,7193,2020-01-01 01:58:35,2020-01-01 01:59:53,7115,7134,0.15899828927857534,0.11893554316567526,0.05938702768513134
E-9,3920,4001,2020-01-01 01:05:20,2020-01-01 01:06:41,3920,3942,0.15856339037418363,0.11212877350749434,0.05938702768513134
E-9,4401,4499,2020-01-01 01:13:21,2020-01-01 01:14:59,4401,4440,0.1576670684984752,0.09439319872430392,0.05938702768513134
E-9,6419,6526,2020-01-01 01:46:59,2020-01-01 01:48:46,6419,6467,0.15707577977861675,0.10173637103886715,0.05938702768513134
E-9,4499,4581,2020-01-01 01:14:59,2020-01-01 01:16:21,4499,4522,0.154779246875218,0.11071366113832308,0.05938702768513134
E-9,7663,7742,2020-01-01 02:07:43,2020-01-01 02:09:02,7663,7683,0.1547052902834756,0.11403770088439896,0.05938702768513134
E-9,2149,2239,2020-01-01 00:35:49,2020-01-01 00:37:19,2149,2180,0.154683523944446,0.10216862916214658,0.05938702768513134
E-9,6806,6892,2020-01-01 01:53:26,2020-01-01 01:54:52,6806,6833,0.15447940783841269,0.1097012238995153,0.05938702768513134
E-9,6343,6444,2020-01-01 01:45:43,2020-01-01 01:47:24,6343,6385,0.1537991208689553,0.10121326418315055,0.05938702768513134
E-9,4161,4243,2020-01-01 01:09:21,2020-01-01 01:10:43,4161,4184,0.15241512869085583,0.11011213345807931,0.05938702768513134
E-9,2685,2815,2020-01-01 00:44:45,2020-01-01 00:46:55,2685,2756,0.15153230300971438,0.08184352842351747,0.05938702768513134
E-9,166,265,2020-01-01 00:02:46,2020-01-01 00:04:25,166,206,0.15105019084044863,0.09287596531601733,0.05938702768513134
E-9,69,168,2020-01-01 00:01:09,2020-01-01 00:02:48,69,109,0.15054282333169663,0.09370002321872976,0.05938702768513134
E-9,1643,1727,2020-01-01 00:27:23,2020-01-01 00:28:47,1643,1668,0.15045090658324106,0.10780151386919257,0.05938702768513134
E-9,1404,1483,2020-01-01 00:23:24,2020-01-01 00:24:43,1404,1424,0.14945775270462033,0.11103964581781503,0.05938702768513134
E-9,1162,1241,2020-01-01 00:19:22,2020-01-01 00:20:41,1162,1182,0.14752136596611565,0.11102514027231404,0.05938702768513134
E-9,2925,3006,2020-01-01 00:48:45,2020-01-01 00:50:06,2925,2947,0.14724836604935782,0.10876498695300973,0.05938702768513134
E-9,1545,1641,2020-01-01 00:25:45,2020-01-01 00:27:21,1545,1582,0.14690586924552917,0.09631299657425035,0.05938702768513134
E-9,3821,3915,2020-01-01 01:03:41,2020-01-01 01:05:15,3821,3856,0.14372004994324275,0.0929451131572326,0.05938702768513134
E-9,4899,4991,2020-01-01 01:21:39,2020-01-01 01:23:11,4899,4932,0.14296157658100128,0.09322685101891265,0.05938702768513134
E-9,3568,3651,2020-01-01 00:59:28,2020-01-01 01:00:51,3568,3592,0.14270345653806413,0.10264398032001087,0.05938702768513134
E-9,265,345,2020-01-01 00:04:25,2020-01-01 00:05:45,265,286,0.1419837921857834,0.10424443440777913,0.05938702768513134
E-9,2344,2433,2020-01-01 00:39:04,2020-01-01 00:40:33,2344,2374,0.14186325882162368,0.0973991492960585,0.05938702768513134
E-9,7468,7546,2020-01-01 02:04:28,2020-01-01 02:05:46,7468,7487,0.14157334182943615,0.10641165567295892,0.05938702768513134
E-9,2055,2140,2020-01-01 00:34:15,2020-01-01 00:35:40,2055,2081,0.14149330130645205,0.10186634116150713,0.05938702768513134
E-9,7371,7449,2020-01-01 02:02:51,2020-01-01 02:04:09,7371,7390,0.1377881871802466,0.10473455475377183,0.05938702768513134
E-9,4803,4898,2020-01-01 01:20:03,2020-01-01 01:21:38,4803,4839,0.1365605912038258,0.09195189104634821,0.05938702768513134
E-9,5193,5289,2020-01-01 01:26:33,2020-01-01 01:28:09,5193,5230,0.134161074246679,0.09049050593958761,0.05938702768513134
E-9,5841,5924,2020-01-01 01:37:21,2020-01-01 01:38:44,5841,5865,0.1337815959538732,0.09808278671332767,0.05938702768513134
E-9,3716,3812,2020-01-01 01:01:56,2020-01-01 01:03:32,3716,3753,0.1337536701134273,0.09039655693323541,0.05938702768513134
E-9,1947,2044,2020-01-01 00:32:27,2020-01-01 00:34:04,1947,1985,0.13254087099007195,0.08899007677595255,0.05938702768513134
E-9,2240,2333,2020-01-01 00:37:20,2020-01-01 00:38:53,2240,2274,0.1321325216974531,0.08946451599500618,0.05938702768513134
E-9,6164,6287,2020-01-01 01:42:44,2020-01-01 01:44:47,6164,6228,0.13104654103517532,0.08069780542627794,0.05938702768513134
E-9,966,1068,2020-01-01 00:16:06,2020-01-01 00:17:48,966,1009,0.1308934198958533,0.08587815144474241,0.05938702768513134
E-9,4967,5113,2020-01-01 01:22:47,2020-01-01 01:25:13,4967,5054,0.1295544622199876,0.08962526817673018,0.05938702768513134
E-9,1065,1161,2020-01-01 00:17:45,2020-01-01 00:19:21,1065,1102,0.12890879384108953,0.08769753715373518,0.05938702768513134
E-9,2781,2925,2020-01-01 00:46:21,2020-01-01 00:48:45,2781,2866,0.12644591076033457,0.08214556152291869,0.05938702768513134
E-9,7223,7303,2020-01-01 02:00:23,2020-01-01 02:01:43,7223,7244,0.12327432526009421,0.0963707510865741,0.05938702768513134
E-9,6973,7050,2020-01-01 01:56:13,2020-01-01 01:57:30,6973,6991,0.12191860697099138,0.0954964136830846,0.05938702768513134
E-9,1754,1879,2020-01-01 00:29:14,2020-01-01 00:31:19,1754,1820,0.12090544402599336,0.0764923558306338,0.05938702768513134
E-9,620,697,2020-01-01 00:10:20,2020-01-01 00:11:37,620,638,0.12007506191730498,0.0961645775215518,0.05938702768513134
E-9,3473,3555,2020-01-01 00:57:53,2020-01-01 00:59:15,3473,3496,0.11870308220386505,0.09034534705625404,0.05938702768513134
E-9,4295,4390,2020-01-01 01:11:35,2020-01-01 01:13:10,4295,4331,0.11753175194774354,0.07995342388461456,0.05938702768513134
E-9,7176,7254,2020-01-01 01:59:36,2020-01-01 02:00:54,7176,7195,0.11258961473192489,0.0907002942370517,0.05938702768513134
E-9,1307,1388,2020-01-01 00:21:47,2020-01-01 00:23:08,1307,1329,0.11251769108431679,0.08675990239803834,0.05938702768513134
E-9,6022,6109,2020-01-01 01:40:22,2020-01-01 01:41:49,6022,6050,0.10983807806457792,0.08815617828166541,0.05938702768513134
E-9,7015,7093,2020-01-01 01:56:55,2020-01-01 01:58:13,7015,7034,0.10911611041852404,0.0886099810046809,0.05938702768513134
E-9,0,76,2020-01-01 00:00:00,2020-01-01 00:01:16,0,17,0.10901220036404473,0.08143276733065409,0.05938702768513134
E-9,5097,5192,2020-01-01 01:24:57,2020-01-01 01:26:32,5097,5133,0.10461247393063136,0.08220771635418693,0.05938702768513134
E-9,3378,3464,2020-01-01 00:56:18,2020-01-01 00:57:44,3378,3405,0.10318712996585028,0.08019478090715651,0.05938702768513134
E-9,2979,3055,2020-01-01 00:49:39,2020-01-01 00:50:55,2979,2996,0.10050996180091584,0.08363137210881899,0.05938702768513134
E-9,326,404,2020-01-01 00:05:26,2020-01-01 00:06:44,326,345,0.09996130849633897,0.08455274884722062,0.05938702768513134
E-9,5750,5833,2020-01-01 01:35:50,2020-01-01 01:37:13,5750,5774,0.09857128454106194,0.08087409653833934,0.05938702768513134
E-9,5892,5967,2020-01-01 01:38:12,2020-01-01 01:39:27,5892,5908,0.0971302358167512,0.08379286217714559,0.05938702768513134
E-9,6248,6353,2020-01-01 01:44:08,2020-01-01 01:45:53,6248,6294,0.09642990359238215,0.07717810755759749,0.05938702768513134
E-9,4193,4304,2020-01-01 01:09:53,2020-01-01 01:11:44,4193,4245,0.09498688897916248,0.07800996993389733,0.05938702768513134
E-9,1856,1958,2020-01-01 00:30:56,2020-01-01 00:32:38,1856,1899,0.09429341554641724,0.07845768655420512,0.05938702768513134
E-9,4659,4737,2020-01-01 01:17:39,2020-01-01 01:18:57,4659,4678,0.09213553049734659,0.08001227232494526,0.05938702768513134
E-9,7908,8000,2020-01-01 02:11:48,2020-01-01 02:13:20,7908,7941,0.09106121212244032,0.07714914577473111,0.05938702768513134
E-9,876,965,2020-01-01 00:14:36,2020-01-01 00:16:05,876,906,0.08982813038996286,0.07859221488786731,0.05938702768513134
E-9,4710,4808,2020-01-01 01:18:30,2020-01-01 01:20:08,4710,4749,0.08743628646646226,0.0774626739190093,0.05938702768513134
E-9,4553,4628,2020-01-01 01:15:53,2020-01-01 01:17:08,4553,4569,0.08681001407759528,0.07585565216776702,0.05938702768513134
E-9,7711,7804,2020-01-01 02:08:31,2020-01-01 02:10:04,7711,7745,0.0865515310849462,0.0749693585141581,0.05938702768513134
E-9,715,795,2020-01-01 00:11:55,2020-01-01 00:13:15,715,736,0.08637830615043639,0.07408420978622003,0.05938702768513134
E-9,3621,3717,2020-01-01 01:00:21,2020-01-01 01:01:57,3621,3658,0.08634943621499197,0.07632128356542801,0.05938702768513134
E-9,3074,3152,2020-01-01 00:51:14,2020-01-01 00:52:32,3074,3093,0.08509085859571183,0.07343643882444927,0.05938702768513134
E-9,5403,5478,2020-01-01 01:30:03,2020-01-01 01:31:18,5403,5419,0.08481843556676591,0.07437745729038694,0.05938702768513134
E-9,6579,6670,2020-01-01 01:49:39,2020-01-01 01:51:10,6579,6611,0.08359669148921967,0.07022196959171977,0.05938702768513134
E-9,7270,7348,2020-01-01 02:01:10,2020-01-01 02:02:28,7270,7289,0.08358160938535417,0.07283556232494967,0.05938702768513134
E-9,8062,8150,2020-01-01 02:14:22,2020-01-01 02:15:50,8062,8091,0.08331571093627384,0.07022255180137499,0.05938702768513134
E-9,425,503,2020-01-01 00:07:05,2020-01-01 00:08:23,425,444,0.08276869356632233,0.07285791127277272,0.05938702768513134
E-9,1452,1545,2020-01-01 00:24:12,2020-01-01 00:25:45,1452,1486,0.08238294294902254,0.07576529970582652,0.05938702768513134
E-9,2546,2621,2020-01-01 00:42:26,2020-01-01 00:43:41,2546,2562,0.08228162463222231,0.07317596839881745,0.05938702768513134
E-9,377,452,2020-01-01 00:06:17,2020-01-01 00:07:32,377,393,0.08180630313498634,0.07378166932769183,0.05938702768513134
E-9,520,627,2020-01-01 00:08:40,2020-01-01 00:10:27,520,568,0.08070256348167147,0.07211336192645065,0.05938702768513134
E-9,3975,4048,2020-01-01 01:06:15,2020-01-01 01:07:28,3975,3989,0.08036068720476967,0.07213606770549501,0.05938702768513134
E-9,5446,5527,2020-01-01 01:30:46,2020-01-01 01:32:07,5446,5468,0.08033033460378645,0.07080084333045882,0.05938702768513134
E-9,3233,3308,2020-01-01 00:53:53,2020-01-01 00:55:08,3233,3249,0.07987361933503831,0.07200970237745957,0.05938702768513134
E-9,473,552,2020-01-01 00:07:53,2020-01-01 00:09:12,473,493,0.07986851462296077,0.07234926562325483,0.05938702768513134
E-9,2591,2695,2020-01-01 00:43:11,2020-01-01 00:44:55,2591,2636,0.0797006498490061,0.070787707366836,0.05938702768513134
E-9,3187,3259,2020-01-01 00:53:07,2020-01-01 00:54:19,3187,3200,0.0793041597519602,0.0719494613609752,0.05938702768513134
E-9,4068,4171,2020-01-01 01:07:48,2020-01-01 01:09:31,4068,4112,0.07901457271405629,0.0711711610593493,0.05938702768513134
E-9,671,746,2020-01-01 00:11:11,2020-01-01 00:12:26,671,687,0.07871354903493609,0.07135114674808597,0.05938702768513134
E-9,3276,3384,2020-01-01 00:54:36,2020-01-01 00:56:24,3276,3325,0.07862195159707751,0.07102456537740572,0.05938702768513134
E-9,2495,2571,2020-01-01 00:41:35,2020-01-01 00:42:51,2495,2512,0.07820955557482581,0.07137628011996783,0.05938702768513134
E-9,4022,4098,2020-01-01 01:07:02,2020-01-01 01:08:18,4022,4039,0.07818995522601263,0.07042951958756599,0.05938702768513134
E-9,3122,3207,2020-01-01 00:52:02,2020-01-01 00:53:27,3122,3148,0.07693837263754436,0.06899875743442742,0.05938702768513134
E-9,1214,1308,2020-01-01 00:20:14,2020-01-01 00:21:48,1214,1249,0.07666915229388646,0.06987903604195231,0.05938702768513134
E-9,5350,5426,2020-01-01 01:29:10,2020-01-01 01:30:26,5350,5367,0.0750803958092417,0.06896442180824659,0.05938702768513134
E-9,1698,1781,2020-01-01 00:28:18,2020-01-01 00:29:41,1698,1722,0.0747223709310804,0.06543956034949848,0.05938702768513134
E-9,3027,3102,2020-01-01 00:50:27,2020-01-01 00:51:42,3027,3043,0.07336134569985525,0.06892924330064228,0.05938702768513134
E-9,765,840,2020-01-01 00:12:45,2020-01-01 00:14:00,765,781,0.07288639673164912,0.06756281029401708,0.05938702768513134
E-9,5492,5574,2020-01-01 01:31:32,2020-01-01 01:32:54,5492,5515,0.07174636423587799,0.0663560248157453,0.05938702768513134
E-9,4603,4686,2020-01-01 01:16:43,2020-01-01 01:18:06,4603,4627,0.07022458208458764,0.06477043288094655,0.05938702768513134
