series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
F-5,89,89,148,2020-01-01 00:01:29,2020-01-01 00:02:28,0.0006796949227074427,0.0008542230851682169
F-5,90,90,149,2020-01-01 00:01:30,2020-01-01 00:02:29,0.0014795290023487593,0.0008542230851682169
F-5,91,91,150,2020-01-01 00:01:31,2020-01-01 00:02:30,0.002520809673504638,0.0008542230851682169
F-5,92,92,151,2020-01-01 00:01:32,2020-01-01 00:02:31,0.0035994602616743316,0.0008542230851682169
F-5,93,93,152,2020-01-01 00:01:33,2020-01-01 00:02:32,0.004711359597942126,0.0008542230851682169
F-5,94,94,153,2020-01-01 00:01:34,2020-01-01 00:02:33,0.005850909036650721,0.0008542230851682169
F-5,95,95,154,2020-01-01 00:01:35,2020-01-01 00:02:34,0.007011590359200324,0.0008542230851682169
F-5,96,96,155,2020-01-01 00:01:36,2020-01-01 00:02:35,0.00818920847294586,0.0008542230851682169
F-5,97,97,156,2020-01-01 00:01:37,2020-01-01 00:02:36,0.008615814548517975,0.0008542230851682169
F-5,98,98,157,2020-01-01 00:01:38,2020-01-01 00:02:37,0.008794086187013557,0.0008542230851682169
F-5,99,99,158,2020-01-01 00:01:39,2020-01-01 00:02:38,0.008924284550760473,0.0008542230851682169
F-5,100,100,159,2020-01-01 00:01:40,2020-01-01 00:02:39,0.00900970133287566,0.0008542230851682169
F-5,101,101,160,2020-01-01 00:01:41,2020-01-01 00:02:40,0.009054743418736117,0.0008542230851682169
F-5,102,102,161,2020-01-01 00:01:42,2020-01-01 00:02:41,0.009057608566113881,0.0008542230851682169
F-5,103,103,162,2020-01-01 00:01:43,2020-01-01 00:02:42,0.009026074782013893,0.0008542230851682169
F-5,104,104,163,2020-01-01 00:01:44,2020-01-01 00:02:43,0.008969823164599282,0.0008542230851682169
F-5,105,105,164,2020-01-01 00:01:45,2020-01-01 00:02:44,0.00890034862927028,0.0008542230851682169
F-5,106,106,165,2020-01-01 00:01:46,2020-01-01 00:02:45,0.008825255025710379,0.0008542230851682169
F-5,107,107,166,2020-01-01 00:01:47,2020-01-01 00:02:46,0.008749102508383138,0.0008542230851682169
F-5,108,108,167,2020-01-01 00:01:48,2020-01-01 00:02:47,0.008676469592111451,0.0008542230851682169
F-5,109,109,168,2020-01-01 00:01:49,2020-01-01 00:02:48,0.008619105044220175,0.0008542230851682169
F-5,110,110,169,2020-01-01 00:01:50,2020-01-01 00:02:49,0.008576143532991408,0.0008542230851682169
F-5,111,111,170,2020-01-01 00:01:51,2020-01-01 00:02:50,0.008546983024903705,0.0008542230851682169
F-5,112,112,171,2020-01-01 00:01:52,2020-01-01 00:02:51,0.008528341805296285,0.0008542230851682169
F-5,113,113,172,2020-01-01 00:01:53,2020-01-01 00:02:52,0.00851881823369435,0.0008542230851682169
F-5,114,114,173,2020-01-01 00:01:54,2020-01-01 00:02:53,0.008515782521239348,0.0008542230851682169
F-5,115,115,174,2020-01-01 00:01:55,2020-01-01 00:02:54,0.008518284053674765,0.0008542230851682169
F-5,116,116,175,2020-01-01 00:01:56,2020-01-01 00:02:55,0.008523762758289064,0.0008542230851682169
F-5,117,117,176,2020-01-01 00:01:57,2020-01-01 00:02:56,0.008530567799295698,0.0008542230851682169
F-5,118,118,177,2020-01-01 00:01:58,2020-01-01 00:02:57,0.008583480891372477,0.0008542230851682169
F-5,119,119,178,2020-01-01 00:01:59,2020-01-01 00:02:58,0.008660139915134224,0.0008542230851682169
F-5,120,120,179,2020-01-01 00:02:00,2020-01-01 00:02:59,0.008727120501654488,0.0008542230851682169
F-5,121,121,180,2020-01-01 00:02:01,2020-01-01 00:03:00,0.008786822536161967,0.0008542230851682169
F-5,122,122,181,2020-01-01 00:02:02,2020-01-01 00:03:01,0.008839253868375505,0.0008542230851682169
F-5,123,123,182,2020-01-01 00:02:03,2020-01-01 00:03:02,0.00888810892190252,0.0008542230851682169
F-5,124,124,183,2020-01-01 00:02:04,2020-01-01 00:03:03,0.008935286264334406,0.0008542230851682169
F-5,125,125,184,2020-01-01 00:02:05,2020-01-01 00:03:04,0.008939233741589956,0.0008542230851682169
F-5,126,126,185,2020-01-01 00:02:06,2020-01-01 00:03:05,0.008922957815229893,0.0008542230851682169
F-5,127,127,186,2020-01-01 00:02:07,2020-01-01 00:03:06,0.008920243276017053,0.0008542230851682169
F-5,128,128,187,2020-01-01 00:02:08,2020-01-01 00:03:07,0.008932000824383328,0.0008542230851682169
F-5,129,129,188,2020-01-01 00:02:09,2020-01-01 00:03:08,0.008956373536161013,0.0008542230851682169
F-5,130,130,189,2020-01-01 00:02:10,2020-01-01 00:03:09,0.008991780823894908,0.0008542230851682169
F-5,131,131,190,2020-01-01 00:02:11,2020-01-01 00:03:10,0.009036981500685215,0.0008542230851682169
F-5,132,132,191,2020-01-01 00:02:12,2020-01-01 00:03:11,0.009085305035114288,0.0008542230851682169
F-5,133,133,192,2020-01-01 00:02:13,2020-01-01 00:03:12,0.00913304409810475,0.0008542230851682169
F-5,134,134,193,2020-01-01 00:02:14,2020-01-01 00:03:13,0.009177599102258682,0.0008542230851682169
F-5,135,135,194,2020-01-01 00:02:15,2020-01-01 00:03:14,0.009224108287266322,0.0008542230851682169
F-5,136,136,195,2020-01-01 00:02:16,2020-01-01 00:03:15,0.009271820874086447,0.0008542230851682169
F-5,137,137,196,2020-01-01 00:02:17,2020-01-01 00:03:16,0.009317045233079364,0.0008542230851682169
F-5,138,138,197,2020-01-01 00:02:18,2020-01-01 00:03:17,0.009360575516309056,0.0008542230851682169
F-5,139,139,198,2020-01-01 00:02:19,2020-01-01 00:03:18,0.009405936513628277,0.0008542230851682169
F-5,140,140,199,2020-01-01 00:02:20,2020-01-01 00:03:19,0.009457858146301339,0.0008542230851682169
F-5,141,141,200,2020-01-01 00:02:21,2020-01-01 00:03:20,0.00951587634959391,0.0008542230851682169
F-5,142,142,201,2020-01-01 00:02:22,2020-01-01 00:03:21,0.009562327925648009,0.0008542230851682169
F-5,143,143,202,2020-01-01 00:02:23,2020-01-01 00:03:22,0.009591555488961083,0.0008542230851682169
F-5,144,144,203,2020-01-01 00:02:24,2020-01-01 00:03:23,0.009601105137595108,0.0008542230851682169
F-5,145,145,204,2020-01-01 00:02:25,2020-01-01 00:03:24,0.00958647618868521,0.0008542230851682169
F-5,146,146,205,2020-01-01 00:02:26,2020-01-01 00:03:25,0.009537684731185436,0.0008542230851682169
F-5,147,147,206,2020-01-01 00:02:27,2020-01-01 00:03:26,0.009501681263957706,0.0008542230851682169
F-5,148,148,207,2020-01-01 00:02:28,2020-01-01 00:03:27,0.009332675885941302,0.0008542230851682169
F-5,149,149,208,2020-01-01 00:02:29,2020-01-01 00:03:28,0.008558438359094516,0.0008542230851682169
F-5,150,150,209,2020-01-01 00:02:30,2020-01-01 00:03:29,0.007435124533783112,0.0008542230851682169
F-5,151,151,210,2020-01-01 00:02:31,2020-01-01 00:03:30,0.0063210029953292435,0.0008542230851682169
F-5,152,152,211,2020-01-01 00:02:32,2020-01-01 00:03:31,0.005218208401596972,0.0008542230851682169
F-5,153,153,212,2020-01-01 00:02:33,2020-01-01 00:03:32,0.0041334569021793345,0.0008542230851682169
F-5,154,154,213,2020-01-01 00:02:34,2020-01-01 00:03:33,0.0030188899420733957,0.0008542230851682169
F-5,155,155,214,2020-01-01 00:02:35,2020-01-01 00:03:34,0.002024373405479959,0.0008542230851682169
F-5,156,156,215,2020-01-01 00:02:36,2020-01-01 00:03:35,0.0016345907601394824,0.0008542230851682169
F-5,157,157,216,2020-01-01 00:02:37,2020-01-01 00:03:36,0.0015995292092806524,0.0008542230851682169
F-5,158,158,217,2020-01-01 00:02:38,2020-01-01 00:03:37,0.0015678167110309003,0.0008542230851682169
F-5,159,159,218,2020-01-01 00:02:39,2020-01-01 00:03:38,0.00154791258475078,0.0008542230851682169
F-5,160,160,219,2020-01-01 00:02:40,2020-01-01 00:03:39,0.0015413226958896431,0.0008542230851682169
F-5,161,161,220,2020-01-01 00:02:41,2020-01-01 00:03:40,0.001547458831087819,0.0008542230851682169
F-5,162,162,221,2020-01-01 00:02:42,2020-01-01 00:03:41,0.0015670961500810726,0.0008542230851682169
F-5,163,163,222,2020-01-01 00:02:43,2020-01-01 00:03:42,0.0015974687911303978,0.0008542230851682169
F-5,164,164,223,2020-01-01 00:02:44,2020-01-01 00:03:43,0.0016373944069658004,0.0008542230851682169
F-5,165,165,224,2020-01-01 00:02:45,2020-01-01 00:03:44,0.0016801641987902777,0.0008542230851682169
F-5,166,166,225,2020-01-01 00:02:46,2020-01-01 00:03:45,0.0017158348845051868,0.0008542230851682169
F-5,167,167,226,2020-01-01 00:02:47,2020-01-01 00:03:46,0.0017389727789642556,0.0008542230851682169
F-5,168,168,227,2020-01-01 00:02:48,2020-01-01 00:03:47,0.0017448707117832132,0.0008542230851682169
F-5,169,169,228,2020-01-01 00:02:49,2020-01-01 00:03:48,0.001727482387130814,0.0008542230851682169
F-5,170,170,229,2020-01-01 00:02:50,2020-01-01 00:03:49,0.0016846078880397338,0.0008542230851682169
F-5,171,171,230,2020-01-01 00:02:51,2020-01-01 00:03:50,0.00161735069871481,0.0008542230851682169
F-5,172,172,231,2020-01-01 00:02:52,2020-01-01 00:03:51,0.001529959329803075,0.0008542230851682169
F-5,173,173,232,2020-01-01 00:02:53,2020-01-01 00:03:52,0.0014264299035338418,0.0008542230851682169
F-5,174,174,233,2020-01-01 00:02:54,2020-01-01 00:03:53,0.0013121966538684707,0.0008542230851682169
F-5,175,175,234,2020-01-01 00:02:55,2020-01-01 00:03:54,0.0012086109491065142,0.0008542230851682169
