series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
A-7,35,1139,2020-01-01 00:00:35,2020-01-01 00:18:59,35,1080,0.846932189805167,0.5663164796618547,0.469166385275977
A-7,2980,3815,2020-01-01 00:49:40,2020-01-01 01:03:35,2980,3756,0.8082383445331027,0.5950058234112735,0.469166385275977
A-7,1915,2310,2020-01-01 00:31:55,2020-01-01 00:38:30,1915,2251,0.8078435233661106,0.6147416827283505,0.469166385275977
A-7,2696,3019,2020-01-01 00:44:56,2020-01-01 00:50:19,2696,2960,0.7767482059342521,0.5819381359934485,0.469166385275977
A-7,1193,1928,2020-01-01 00:19:53,2020-01-01 00:32:08,1193,1869,0.776624321937561,0.5623698084005753,0.469166385275977
A-7,2300,2725,2020-01-01 00:38:20,2020-01-01 00:45:25,2300,2666,0.7465028081621441,0.5855460029346277,0.469166385275977
A-7,4683,5317,2020-01-01 01:18:03,2020-01-01 01:28:37,4683,5258,0.6166305797440665,0.5305790491845637,0.469166385275977
A-7,5261,6246,2020-01-01 01:27:41,2020-01-01 01:44:06,5261,6187,0.6111640334129333,0.5292152248898205,0.469166385275977
A-7,3761,4602,2020-01-01 01:02:41,2020-01-01 01:16:42,3761,4543,0.6015413829258509,0.5342603114329426,0.469166385275977
A-7,4550,4739,2020-01-01 01:15:50,2020-01-01 01:18:59,4550,4680,0.588082560471126,0.5277541943113833,0.469166385275977
A-7,1140,1244,2020-01-01 00:19:00,2020-01-01 00:20:44,1140,1185,0.5388036881174361,0.5027104674474053,0.469166385275977
A-7,2669,2749,2020-01-01 00:44:29,2020-01-01 00:45:49,2669,2690,0.5211261255400521,0.4998570512254517,0.469166385275977
A-7,2967,3030,2020-01-01 00:49:27,2020-01-01 00:50:30,2967,2971,0.49480679205485745,0.4853813469409943,0.469166385275977
A-7,5,68,2020-01-01 00:00:05,2020-01-01 00:01:08,5,9,0.4818727203777858,0.4779814711638859,0.469166385275977
