series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
E-7,0,0,59,2020-01-01 00:00:00,2020-01-01 00:00:59,0.0026601994011018954,0.002564023016020655
E-7,1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.003262541323368038,0.002564023016020655
E-7,2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.0038782416709831776,0.002564023016020655
E-7,3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.0045096291495221,0.002564023016020655
E-7,4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.0045155604103846204,0.002564023016020655
E-7,5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.004347120744309254,0.002564023016020655
E-7,6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.0043854247113423684,0.002564023016020655
E-7,7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.004508302547037601,0.002564023016020655
E-7,8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.004383952223828861,0.002564023016020655
E-7,9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.004203738711242164,0.002564023016020655
E-7,10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.0039988734227206025,0.002564023016020655
E-7,11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.003698764734768441,0.002564023016020655
E-7,12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.0035906331613659854,0.002564023016020655
E-7,13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.003342375458617295,0.002564023016020655
E-7,14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.0029997558532548797,0.002564023016020655
E-7,15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.002901154270927821,0.002564023016020655
E-7,16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.002854033905480589,0.002564023016020655
E-7,17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.0029357515741139646,0.002564023016020655
E-7,18,18,77,2020-01-01 00:00:18,2020-01-01 00:01:17,0.003117790512208427,0.002564023016020655
E-7,19,19,78,2020-01-01 00:00:19,2020-01-01 00:01:18,0.0031552178053451435,0.002564023016020655
E-7,20,20,79,2020-01-01 00:00:20,2020-01-01 00:01:19,0.003283317267362561,0.002564023016020655
E-7,21,21,80,2020-01-01 00:00:21,2020-01-01 00:01:20,0.003467257932892867,0.002564023016020655
E-7,22,22,81,2020-01-01 00:00:22,2020-01-01 00:01:21,0.0036406677349337512,0.002564023016020655
E-7,23,23,82,2020-01-01 00:00:23,2020-01-01 00:01:22,0.0038912064462367974,0.002564023016020655
E-7,24,24,83,2020-01-01 00:00:24,2020-01-01 00:01:23,0.0038948566652834415,0.002564023016020655
E-7,25,25,84,2020-01-01 00:00:25,2020-01-01 00:01:24,0.0038178374192544386,0.002564023016020655
E-7,26,26,85,2020-01-01 00:00:26,2020-01-01 00:01:25,0.0038209580816328526,0.002564023016020655
E-7,27,27,86,2020-01-01 00:00:27,2020-01-01 00:01:26,0.0038660593064767977,0.002564023016020655
E-7,28,28,87,2020-01-01 00:00:28,2020-01-01 00:01:27,0.003919406195304224,0.002564023016020655
E-7,29,29,88,2020-01-01 00:00:29,2020-01-01 00:01:28,0.003913592879793474,0.002564023016020655
E-7,30,30,89,2020-01-01 00:00:30,2020-01-01 00:01:29,0.0038482377837811194,0.002564023016020655
E-7,31,31,90,2020-01-01 00:00:31,2020-01-01 00:01:30,0.003907734461660896,0.002564023016020655
E-7,32,32,91,2020-01-01 00:00:32,2020-01-01 00:01:31,0.003953779249319008,0.002564023016020655
E-7,33,33,92,2020-01-01 00:00:33,2020-01-01 00:01:32,0.0039955977616565564,0.002564023016020655
E-7,34,34,93,2020-01-01 00:00:34,2020-01-01 00:01:33,0.00403821055910417,0.002564023016020655
E-7,35,35,94,2020-01-01 00:00:35,2020-01-01 00:01:34,0.0040106383551444325,0.002564023016020655
E-7,36,36,95,2020-01-01 00:00:36,2020-01-01 00:01:35,0.004083142349762575,0.002564023016020655
E-7,37,37,96,2020-01-01 00:00:37,2020-01-01 00:01:36,0.004145676669265542,0.002564023016020655
E-7,38,38,97,2020-01-01 00:00:38,2020-01-01 00:01:37,0.0042294168711772984,0.002564023016020655
E-7,39,39,98,2020-01-01 00:00:39,2020-01-01 00:01:38,0.004312648105302027,0.002564023016020655
E-7,40,40,99,2020-01-01 00:00:40,2020-01-01 00:01:39,0.0043939514351742604,0.002564023016020655
E-7,41,41,100,2020-01-01 00:00:41,2020-01-01 00:01:40,0.004477300015943391,0.002564023016020655
E-7,42,42,101,2020-01-01 00:00:42,2020-01-01 00:01:41,0.004544325039855072,0.002564023016020655
E-7,43,43,102,2020-01-01 00:00:43,2020-01-01 00:01:42,0.00466618434126888,0.002564023016020655
E-7,44,44,103,2020-01-01 00:00:44,2020-01-01 00:01:43,0.004648323037794658,0.002564023016020655
E-7,45,45,104,2020-01-01 00:00:45,2020-01-01 00:01:44,0.004640802807573761,0.002564023016020655
E-7,46,46,105,2020-01-01 00:00:46,2020-01-01 00:01:45,0.004638616195214646,0.002564023016020655
E-7,47,47,106,2020-01-01 00:00:47,2020-01-01 00:01:46,0.004631585574575833,0.002564023016020655
E-7,48,48,107,2020-01-01 00:00:48,2020-01-01 00:01:47,0.004742154918078865,0.002564023016020655
E-7,49,49,108,2020-01-01 00:00:49,2020-01-01 00:01:48,0.0047585431353322095,0.002564023016020655
E-7,50,50,109,2020-01-01 00:00:50,2020-01-01 00:01:49,0.004794794068272624,0.002564023016020655
E-7,51,51,110,2020-01-01 00:00:51,2020-01-01 00:01:50,0.004802160696791751,0.002564023016020655
