series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
E-7,5372,5739,2020-01-01 01:29:32,2020-01-01 01:35:39,5372,5680,0.8518360768045697,0.3820202661198325,0.002564023016020655
E-7,4208,4587,2020-01-01 01:10:08,2020-01-01 01:16:27,4208,4528,0.006420705334416457,0.0038306317428930176,0.002564023016020655
E-7,0,256,2020-01-01 00:00:00,2020-01-01 00:04:16,0,197,0.006402883479105574,0.004528937143092896,0.002564023016020655
E-7,984,1200,2020-01-01 00:16:24,2020-01-01 00:20:00,984,1141,0.006116722311292375,0.004257999664756923,0.002564023016020655
E-7,5076,5297,2020-01-01 01:24:36,2020-01-01 01:28:17,5076,5238,0.005788890644907951,0.004042496041767789,0.002564023016020655
E-7,7764,8001,2020-01-01 02:09:24,2020-01-01 02:13:21,7764,7942,0.005502616920109306,0.004074140240944452,0.002564023016020655
E-7,1290,1601,2020-01-01 00:21:30,2020-01-01 00:26:41,1290,1542,0.005480755386607986,0.0038022950520651662,0.002564023016020655
E-7,4793,5100,2020-01-01 01:19:53,2020-01-01 01:25:00,4793,5041,0.0054666979371437,0.0038970140377604587,0.002564023016020655
E-7,5880,6013,2020-01-01 01:38:00,2020-01-01 01:40:13,5880,5954,0.005319652945867606,0.004026936257612847,0.002564023016020655
E-7,3448,3773,2020-01-01 00:57:28,2020-01-01 01:02:53,3448,3714,0.005269438693565982,0.003811803557999719,0.002564023016020655
E-7,1571,1866,2020-01-01 00:26:11,2020-01-01 00:31:06,1571,1807,0.005158190681998218,0.0038153686440836653,0.002564023016020655
E-7,7663,7808,2020-01-01 02:07:43,2020-01-01 02:10:08,7663,7749,0.005114004082445587,0.004115223635312274,0.002564023016020655
E-7,5688,5870,2020-01-01 01:34:48,2020-01-01 01:37:50,5688,5811,0.004995435542826142,0.003781919448619305,0.002564023016020655
E-7,2443,2898,2020-01-01 00:40:43,2020-01-01 00:48:18,2443,2839,0.004982165792690856,0.0035426890328489626,0.002564023016020655
E-7,6628,6959,2020-01-01 01:50:28,2020-01-01 01:55:59,6628,6900,0.004897103378815309,0.0036513377569493024,0.002564023016020655
E-7,3155,3484,2020-01-01 00:52:35,2020-01-01 00:58:04,3155,3425,0.00487672644002097,0.0037808289430332487,0.002564023016020655
E-7,2162,2482,2020-01-01 00:36:02,2020-01-01 00:41:22,2162,2423,0.0048346057800309995,0.0037187167604310653,0.002564023016020655
E-7,6217,6321,2020-01-01 01:43:37,2020-01-01 01:45:21,6217,6262,0.004805265194071191,0.0037964941841197304,0.002564023016020655
E-7,484,772,2020-01-01 00:08:04,2020-01-01 00:12:52,484,713,0.004787903345589126,0.0036152823650283934,0.002564023016020655
E-7,7457,7662,2020-01-01 02:04:17,2020-01-01 02:07:42,7457,7603,0.004528553491192204,0.003388243447265165,0.002564023016020655
E-7,5255,5426,2020-01-01 01:27:35,2020-01-01 01:30:26,5255,5367,0.004509547193135534,0.003521814283016508,0.002564023016020655
E-7,2945,3175,2020-01-01 00:49:05,2020-01-01 00:52:55,2945,3116,0.0044760849060756815,0.0034355835154098752,0.002564023016020655
E-7,772,1037,2020-01-01 00:12:52,2020-01-01 00:17:17,772,978,0.0044108049810997075,0.003581317584335629,0.002564023016020655
E-7,7083,7233,2020-01-01 01:58:03,2020-01-01 02:00:33,7083,7174,0.004369125634964024,0.0033574893312118023,0.002564023016020655
E-7,6104,6232,2020-01-01 01:41:44,2020-01-01 01:43:52,6104,6173,0.004361551787172045,0.0034853130113333465,0.002564023016020655
E-7,7292,7485,2020-01-01 02:01:32,2020-01-01 02:04:45,7292,7426,0.004355301215712513,0.0035704193737791487,0.002564023016020655
