series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
G-4,4644,4798,2020-01-01 01:17:24,2020-01-01 01:19:58,4644,4739,0.9524157302720205,0.5952373020312289,0.00033404452343737437
G-4,6480,6556,2020-01-01 01:48:00,2020-01-01 01:49:16,6480,6497,0.00040066732825445276,0.00037452031438800666,0.00033404452343737437
G-4,2696,2771,2020-01-01 00:44:56,2020-01-01 00:46:11,2696,2712,0.0003980810662531959,0.000370035446669609,0.00033404452343737437
G-4,1761,1843,2020-01-01 00:29:21,2020-01-01 00:30:43,1761,1784,0.00037265584355087157,0.0003498146404689621,0.00033404452343737437
G-4,7103,7185,2020-01-01 01:58:23,2020-01-01 01:59:45,7103,7126,0.0003725986919432346,0.00034947630185689325,0.00033404452343737437
G-4,4413,4493,2020-01-01 01:13:33,2020-01-01 01:14:53,4413,4434,0.0003725663742183575,0.00035049944459128056,0.00033404452343737437
G-4,3998,4077,2020-01-01 01:06:38,2020-01-01 01:07:57,3998,4018,0.00037240167148411274,0.00034995319291657834,0.00033404452343737437
G-4,6761,6840,2020-01-01 01:52:41,2020-01-01 01:54:00,6761,6781,0.00037240167148411274,0.00034995319291657834,0.00033404452343737437
G-4,2787,2866,2020-01-01 00:46:27,2020-01-01 00:47:46,2787,2807,0.00037240167148411274,0.00034995319291657834,0.00033404452343737437
G-4,3417,3500,2020-01-01 00:56:57,2020-01-01 00:58:20,3417,3441,0.00037223475685875334,0.00035017809132114046,0.00033404452343737437
G-4,992,1071,2020-01-01 00:16:32,2020-01-01 00:17:51,992,1012,0.0003721999902544277,0.0003505205718933472,0.00033404452343737437
G-4,3668,3747,2020-01-01 01:01:08,2020-01-01 01:02:27,3668,3688,0.0003721999902544277,0.0003505205718933472,0.00033404452343737437
G-4,6155,6234,2020-01-01 01:42:35,2020-01-01 01:43:54,6155,6175,0.0003721999902544277,0.0003505205718933472,0.00033404452343737437
G-4,1168,1247,2020-01-01 00:19:28,2020-01-01 00:20:47,1168,1188,0.0003721999902544277,0.0003505205718933472,0.00033404452343737437
G-4,1596,1675,2020-01-01 00:26:36,2020-01-01 00:27:55,1596,1616,0.0003721999902544277,0.0003505205718933472,0.00033404452343737437
G-4,2098,2182,2020-01-01 00:34:58,2020-01-01 00:36:22,2098,2123,0.00037211651215329766,0.0003489541171462745,0.00033404452343737437
G-4,3251,3335,2020-01-01 00:54:11,2020-01-01 00:55:35,3251,3276,0.00037211651215329766,0.0003489541171462745,0.00033404452343737437
G-4,1846,1929,2020-01-01 00:30:46,2020-01-01 00:32:09,1846,1870,0.0003720576267889035,0.0003499423609381275,0.00033404452343737437
G-4,4331,4413,2020-01-01 01:12:11,2020-01-01 01:13:33,4331,4354,0.0003720023835610066,0.00034956822621877236,0.00033404452343737437
G-4,820,902,2020-01-01 00:13:40,2020-01-01 00:15:02,820,843,0.0003720023835610066,0.00034956822621877236,0.00033404452343737437
G-4,3073,3150,2020-01-01 00:51:13,2020-01-01 00:52:30,3073,3091,0.00037194054623666616,0.0003505444206223871,0.00033404452343737437
G-4,2977,3054,2020-01-01 00:49:37,2020-01-01 00:50:54,2977,2995,0.00037194054623666616,0.0003505444206223871,0.00033404452343737437
G-4,380,457,2020-01-01 00:06:20,2020-01-01 00:07:37,380,398,0.00037194054623666616,0.0003505444206223871,0.00033404452343737437
G-4,2278,2355,2020-01-01 00:37:58,2020-01-01 00:39:15,2278,2296,0.00037194054623666616,0.0003505444206223871,0.00033404452343737437
G-4,7439,7516,2020-01-01 02:03:59,2020-01-01 02:05:16,7439,7457,0.00037194054623666616,0.0003505444206223871,0.00033404452343737437
G-4,7519,7600,2020-01-01 02:05:19,2020-01-01 02:06:40,7519,7541,0.0003716979408636689,0.00034973459909033743,0.00033404452343737437
G-4,2883,2961,2020-01-01 00:48:03,2020-01-01 00:49:21,2883,2902,0.0003716263412830553,0.00035008591242201097,0.00033404452343737437
G-4,473,550,2020-01-01 00:07:53,2020-01-01 00:09:10,473,491,0.0003713932902818279,0.0003499438615491319,0.00033404452343737437
G-4,654,731,2020-01-01 00:10:54,2020-01-01 00:12:11,654,672,0.0003713932902818279,0.0003499438615491319,0.00033404452343737437
G-4,288,365,2020-01-01 00:04:48,2020-01-01 00:06:05,288,306,0.0003713932902818279,0.0003499438615491319,0.00033404452343737437
G-4,1932,2009,2020-01-01 00:32:12,2020-01-01 00:33:29,1932,1950,0.0003713932902818279,0.0003499438615491319,0.00033404452343737437
G-4,2018,2100,2020-01-01 00:33:38,2020-01-01 00:35:00,2018,2041,0.00037138209778017227,0.0003497555082417204,0.00033404452343737437
G-4,7015,7097,2020-01-01 01:56:55,2020-01-01 01:58:17,7015,7038,0.00037138209778017227,0.0003497555082417204,0.00033404452343737437
G-4,1332,1410,2020-01-01 00:22:12,2020-01-01 00:23:30,1332,1351,0.0003713661904579827,0.0003500608862460856,0.00033404452343737437
G-4,2361,2439,2020-01-01 00:39:21,2020-01-01 00:40:39,2361,2380,0.0003713661904579827,0.0003500608862460856,0.00033404452343737437
G-4,2540,2618,2020-01-01 00:42:20,2020-01-01 00:43:38,2540,2559,0.0003711178682611456,0.0003496769007012647,0.00033404452343737437
G-4,2190,2266,2020-01-01 00:36:30,2020-01-01 00:37:46,2190,2207,0.00037101270364863533,0.00034987537785329746,0.00033404452343737437
G-4,3166,3242,2020-01-01 00:52:46,2020-01-01 00:54:02,3166,3183,0.00037101270364863533,0.00034987537785329746,0.00033404452343737437
G-4,4597,4674,2020-01-01 01:16:37,2020-01-01 01:17:54,4597,4615,0.0003706102475656994,0.0003496584015516774,0.00033404452343737437
G-4,6506,6571,2020-01-01 01:48:26,2020-01-01 01:49:31,6506,6512,0.0003530493787755923,0.00034166431608039654,0.00033404452343737437
G-4,2722,2787,2020-01-01 00:45:22,2020-01-01 00:46:27,2722,2728,0.0003518114515048053,0.0003400957473192592,0.00033404452343737437
G-4,2458,2522,2020-01-01 00:40:58,2020-01-01 00:42:02,2458,2463,0.00035154081914307814,0.0003403909462836704,0.00033404452343737437
