series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
G-4,287,287,346,2020-01-01 00:04:47,2020-01-01 00:05:46,0.0003332642164813089,0.00033404452343737437
G-4,288,288,347,2020-01-01 00:04:48,2020-01-01 00:05:47,0.0003348210136339601,0.00033404452343737437
G-4,289,289,348,2020-01-01 00:04:49,2020-01-01 00:05:48,0.0003366607998032123,0.00033404452343737437
G-4,290,290,349,2020-01-01 00:04:50,2020-01-01 00:05:49,0.0003386040085128375,0.00033404452343737437
G-4,291,291,350,2020-01-01 00:04:51,2020-01-01 00:05:50,0.00034019247894840574,0.00033404452343737437
G-4,292,292,351,2020-01-01 00:04:52,2020-01-01 00:05:51,0.0003420330384480102,0.00033404452343737437
G-4,293,293,352,2020-01-01 00:04:53,2020-01-01 00:05:52,0.00034396205280375265,0.00033404452343737437
G-4,294,294,353,2020-01-01 00:04:54,2020-01-01 00:05:53,0.0003460557989975703,0.00033404452343737437
G-4,295,295,354,2020-01-01 00:04:55,2020-01-01 00:05:54,0.00034838915286984824,0.00033404452343737437
G-4,296,296,355,2020-01-01 00:04:56,2020-01-01 00:05:55,0.00035036664173406147,0.00033404452343737437
G-4,297,297,356,2020-01-01 00:04:57,2020-01-01 00:05:56,0.0003525153318020914,0.00033404452343737437
G-4,298,298,357,2020-01-01 00:04:58,2020-01-01 00:05:57,0.00035459805595954616,0.00033404452343737437
G-4,299,299,358,2020-01-01 00:04:59,2020-01-01 00:05:58,0.0003565732955134341,0.00033404452343737437
G-4,300,300,359,2020-01-01 00:05:00,2020-01-01 00:05:59,0.0003586887115878718,0.00033404452343737437
G-4,301,301,360,2020-01-01 00:05:01,2020-01-01 00:06:00,0.0003576177737808653,0.00033404452343737437
G-4,302,302,361,2020-01-01 00:05:02,2020-01-01 00:06:01,0.0003713932902818279,0.00033404452343737437
G-4,303,303,362,2020-01-01 00:05:03,2020-01-01 00:06:02,0.000357778842693993,0.00033404452343737437
G-4,304,304,363,2020-01-01 00:05:04,2020-01-01 00:06:03,0.0003605647403414228,0.00033404452343737437
G-4,305,305,364,2020-01-01 00:05:05,2020-01-01 00:06:04,0.0003401710855541751,0.00033404452343737437
G-4,306,306,365,2020-01-01 00:05:06,2020-01-01 00:06:05,0.0003579472561666209,0.00033404452343737437
G-4,307,307,366,2020-01-01 00:05:07,2020-01-01 00:06:06,0.0003322945184273911,0.00033404452343737437
G-4,379,379,438,2020-01-01 00:06:19,2020-01-01 00:07:18,0.0003336145808654172,0.00033404452343737437
G-4,380,380,439,2020-01-01 00:06:20,2020-01-01 00:07:19,0.00033553047770900376,0.00033404452343737437
G-4,381,381,440,2020-01-01 00:06:21,2020-01-01 00:07:20,0.00033728015426147195,0.00033404452343737437
G-4,382,382,441,2020-01-01 00:06:22,2020-01-01 00:07:21,0.0003392189184004174,0.00033404452343737437
G-4,383,383,442,2020-01-01 00:06:23,2020-01-01 00:07:22,0.00034075480652973056,0.00033404452343737437
G-4,384,384,443,2020-01-01 00:06:24,2020-01-01 00:07:23,0.0003426310681139252,0.00033404452343737437
G-4,385,385,444,2020-01-01 00:06:25,2020-01-01 00:07:24,0.0003448771520717335,0.00033404452343737437
G-4,386,386,445,2020-01-01 00:06:26,2020-01-01 00:07:25,0.00034691236630481266,0.00033404452343737437
G-4,387,387,446,2020-01-01 00:06:27,2020-01-01 00:07:26,0.0003489690009571079,0.00033404452343737437
G-4,388,388,447,2020-01-01 00:06:28,2020-01-01 00:07:27,0.000351082334028823,0.00033404452343737437
G-4,389,389,448,2020-01-01 00:06:29,2020-01-01 00:07:28,0.00035319316001342874,0.00033404452343737437
G-4,390,390,449,2020-01-01 00:06:30,2020-01-01 00:07:29,0.0003552275052892842,0.00033404452343737437
G-4,391,391,450,2020-01-01 00:06:31,2020-01-01 00:07:30,0.00035718381488030506,0.00033404452343737437
G-4,392,392,451,2020-01-01 00:06:32,2020-01-01 00:07:31,0.0003590759879443794,0.00033404452343737437
G-4,393,393,452,2020-01-01 00:06:33,2020-01-01 00:07:32,0.00035805681753637534,0.00033404452343737437
G-4,394,394,453,2020-01-01 00:06:34,2020-01-01 00:07:33,0.00037194054623666616,0.00033404452343737437
G-4,395,395,454,2020-01-01 00:06:35,2020-01-01 00:07:34,0.00035831276909448206,0.00033404452343737437
G-4,396,396,455,2020-01-01 00:06:36,2020-01-01 00:07:35,0.00036090385817390464,0.00033404452343737437
G-4,397,397,456,2020-01-01 00:06:37,2020-01-01 00:07:36,0.000340461080278536,0.00033404452343737437
G-4,398,398,457,2020-01-01 00:06:38,2020-01-01 00:07:37,0.00035873217400096886,0.00033404452343737437
G-4,399,399,458,2020-01-01 00:06:39,2020-01-01 00:07:38,0.00033310512662865216,0.00033404452343737437
G-4,472,472,531,2020-01-01 00:07:52,2020-01-01 00:08:51,0.0003332642164813089,0.00033404452343737437
G-4,473,473,532,2020-01-01 00:07:53,2020-01-01 00:08:52,0.0003348210136339601,0.00033404452343737437
G-4,474,474,533,2020-01-01 00:07:54,2020-01-01 00:08:53,0.0003366607998032123,0.00033404452343737437
G-4,475,475,534,2020-01-01 00:07:55,2020-01-01 00:08:54,0.0003386040085128375,0.00033404452343737437
G-4,476,476,535,2020-01-01 00:07:56,2020-01-01 00:08:55,0.00034019247894840574,0.00033404452343737437
G-4,477,477,536,2020-01-01 00:07:57,2020-01-01 00:08:56,0.0003420330384480102,0.00033404452343737437
G-4,478,478,537,2020-01-01 00:07:58,2020-01-01 00:08:57,0.00034396205280375265,0.00033404452343737437
G-4,479,479,538,2020-01-01 00:07:59,2020-01-01 00:08:58,0.0003460557989975703,0.00033404452343737437
G-4,480,480,539,2020-01-01 00:08:00,2020-01-01 00:08:59,0.00034838915286984824,0.00033404452343737437
G-4,481,481,540,2020-01-01 00:08:01,2020-01-01 00:09:00,0.00035036664173406147,0.00033404452343737437
G-4,482,482,541,2020-01-01 00:08:02,2020-01-01 00:09:01,0.0003525153318020914,0.00033404452343737437
G-4,483,483,542,2020-01-01 00:08:03,2020-01-01 00:09:02,0.00035459805595954616,0.00033404452343737437
G-4,484,484,543,2020-01-01 00:08:04,2020-01-01 00:09:03,0.0003565732955134341,0.00033404452343737437
G-4,485,485,544,2020-01-01 00:08:05,2020-01-01 00:09:04,0.0003586887115878718,0.00033404452343737437
G-4,486,486,545,2020-01-01 00:08:06,2020-01-01 00:09:05,0.0003576177737808653,0.00033404452343737437
G-4,487,487,546,2020-01-01 00:08:07,2020-01-01 00:09:06,0.0003713932902818279,0.00033404452343737437
G-4,488,488,547,2020-01-01 00:08:08,2020-01-01 00:09:07,0.000357778842693993,0.00033404452343737437
G-4,489,489,548,2020-01-01 00:08:09,2020-01-01 00:09:08,0.0003605647403414228,0.00033404452343737437
G-4,490,490,549,2020-01-01 00:08:10,2020-01-01 00:09:09,0.0003401710855541751,0.00033404452343737437
G-4,491,491,550,2020-01-01 00:08:11,2020-01-01 00:09:10,0.0003579472561666209,0.00033404452343737437
G-4,492,492,551,2020-01-01 00:08:12,2020-01-01 00:09:11,0.0003322945184273911,0.00033404452343737437
G-4,653,653,712,2020-01-01 00:10:53,2020-01-01 00:11:52,0.0003332642164813089,0.00033404452343737437
