series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
P-4,968,968,1027,2020-01-01 00:16:08,2020-01-01 00:17:07,0.10037723077195032,0.10096419123666626
P-4,969,969,1028,2020-01-01 00:16:09,2020-01-01 00:17:08,0.14442842001361506,0.10096419123666626
P-4,970,970,1029,2020-01-01 00:16:10,2020-01-01 00:17:09,0.18771643564105034,0.10096419123666626
P-4,971,971,1030,2020-01-01 00:16:11,2020-01-01 00:17:10,0.22933564468153883,0.10096419123666626
P-4,972,972,1031,2020-01-01 00:16:12,2020-01-01 00:17:11,0.2774754911661148,0.10096419123666626
P-4,973,973,1032,2020-01-01 00:16:13,2020-01-01 00:17:12,0.3088994813816888,0.10096419123666626
P-4,974,974,1033,2020-01-01 00:16:14,2020-01-01 00:17:13,0.3270415834018162,0.10096419123666626
P-4,975,975,1034,2020-01-01 00:16:15,2020-01-01 00:17:14,0.33324478353772846,0.10096419123666626
P-4,976,976,1035,2020-01-01 00:16:16,2020-01-01 00:17:15,0.332844397851399,0.10096419123666626
P-4,977,977,1036,2020-01-01 00:16:17,2020-01-01 00:17:16,0.33178621530532837,0.10096419123666626
P-4,978,978,1037,2020-01-01 00:16:18,2020-01-01 00:17:17,0.3310610992567879,0.10096419123666626
P-4,979,979,1038,2020-01-01 00:16:19,2020-01-01 00:17:18,0.3226013353892735,0.10096419123666626
P-4,980,980,1039,2020-01-01 00:16:20,2020-01-01 00:17:19,0.31263769524438045,0.10096419123666626
P-4,981,981,1040,2020-01-01 00:16:21,2020-01-01 00:17:20,0.30326785785811283,0.10096419123666626
P-4,982,982,1041,2020-01-01 00:16:22,2020-01-01 00:17:21,0.2947734551770346,0.10096419123666626
P-4,983,983,1042,2020-01-01 00:16:23,2020-01-01 00:17:22,0.2871346090521131,0.10096419123666626
P-4,984,984,1043,2020-01-01 00:16:24,2020-01-01 00:17:23,0.28033124123300823,0.10096419123666626
P-4,985,985,1044,2020-01-01 00:16:25,2020-01-01 00:17:24,0.27438310214451384,0.10096419123666626
P-4,986,986,1045,2020-01-01 00:16:26,2020-01-01 00:17:25,0.2692761932100568,0.10096419123666626
P-4,987,987,1046,2020-01-01 00:16:27,2020-01-01 00:17:26,0.2650471329689026,0.10096419123666626
P-4,988,988,1047,2020-01-01 00:16:28,2020-01-01 00:17:27,0.26166093349456787,0.10096419123666626
P-4,989,989,1048,2020-01-01 00:16:29,2020-01-01 00:17:28,0.25908728156770977,0.10096419123666626
P-4,990,990,1049,2020-01-01 00:16:30,2020-01-01 00:17:29,0.25725144147872925,0.10096419123666626
P-4,991,991,1050,2020-01-01 00:16:31,2020-01-01 00:17:30,0.25605373297418865,0.10096419123666626
P-4,992,992,1051,2020-01-01 00:16:32,2020-01-01 00:17:31,0.25552375827516827,0.10096419123666626
P-4,993,993,1052,2020-01-01 00:16:33,2020-01-01 00:17:32,0.2556209819657462,0.10096419123666626
P-4,994,994,1053,2020-01-01 00:16:34,2020-01-01 00:17:33,0.2562461963721684,0.10096419123666626
P-4,995,995,1054,2020-01-01 00:16:35,2020-01-01 00:17:34,0.2573878296783992,0.10096419123666626
P-4,996,996,1055,2020-01-01 00:16:36,2020-01-01 00:17:35,0.25888018948691227,0.10096419123666626
P-4,997,997,1056,2020-01-01 00:16:37,2020-01-01 00:17:36,0.2604836906705584,0.10096419123666626
P-4,998,998,1057,2020-01-01 00:16:38,2020-01-01 00:17:37,0.2619417522634779,0.10096419123666626
P-4,999,999,1058,2020-01-01 00:16:39,2020-01-01 00:17:38,0.2627431111676352,0.10096419123666626
P-4,1000,1000,1059,2020-01-01 00:16:40,2020-01-01 00:17:39,0.2623369353158133,0.10096419123666626
