series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
P-1,6969,7105,2020-01-01 01:56:09,2020-01-01 01:58:25,6969,7046,0.735928271497999,0.561514647561552,0.4377885716302054
P-1,5727,5827,2020-01-01 01:35:27,2020-01-01 01:37:07,5727,5768,0.6963612266949245,0.5522348484417208,0.4377885716302054
P-1,6278,6371,2020-01-01 01:44:38,2020-01-01 01:46:11,6278,6312,0.685705772468022,0.5909271854527142,0.4377885716302054
P-1,2972,3061,2020-01-01 00:49:32,2020-01-01 00:51:01,2972,3002,0.6662486365863255,0.5698160151457458,0.4377885716302054
P-1,1604,1710,2020-01-01 00:26:44,2020-01-01 00:28:30,1604,1651,0.66202141557421,0.5189122256068955,0.4377885716302054
P-1,2775,2864,2020-01-01 00:46:15,2020-01-01 00:47:44,2775,2805,0.6514094642230442,0.5959736618303483,0.4377885716302054
P-1,2126,2240,2020-01-01 00:35:26,2020-01-01 00:37:20,2126,2181,0.6445147735731942,0.5553060640029761,0.4377885716302054
P-1,2587,2668,2020-01-01 00:43:07,2020-01-01 00:44:28,2587,2609,0.6036121674946375,0.5224681187490499,0.4377885716302054
P-1,1309,1395,2020-01-01 00:21:49,2020-01-01 00:23:15,1309,1336,0.5989242025784083,0.5453184358015352,0.4377885716302054
P-1,7798,7900,2020-01-01 02:09:58,2020-01-01 02:11:40,7798,7841,0.5944876500538417,0.5270049056255972,0.4377885716302054
P-1,7282,7408,2020-01-01 02:01:22,2020-01-01 02:03:28,7282,7349,0.5930236152240208,0.526173239558184,0.4377885716302054
P-1,2544,2637,2020-01-01 00:42:24,2020-01-01 00:43:57,2544,2578,0.5926626069205149,0.49641966321030445,0.4377885716302054
P-1,8344,8429,2020-01-01 02:19:04,2020-01-01 02:20:29,8344,8370,0.588243612221309,0.5029401993625378,0.4377885716302054
P-1,6403,6514,2020-01-01 01:46:43,2020-01-01 01:48:34,6403,6455,0.5830390793936593,0.513924667857728,0.4377885716302054
P-1,4772,4894,2020-01-01 01:19:32,2020-01-01 01:21:34,4772,4835,0.5792384573391505,0.5269034079142978,0.4377885716302054
P-1,2010,2083,2020-01-01 00:33:30,2020-01-01 00:34:43,2010,2024,0.5684220450265067,0.505996912150156,0.4377885716302054
P-1,4947,5050,2020-01-01 01:22:27,2020-01-01 01:24:10,4947,4991,0.5616259660039629,0.4898306686726827,0.4377885716302054
P-1,5589,5675,2020-01-01 01:33:09,2020-01-01 01:34:35,5589,5616,0.5565574509756905,0.5051487369500861,0.4377885716302054
P-1,5623,5712,2020-01-01 01:33:43,2020-01-01 01:35:12,5623,5653,0.553090819290706,0.5007692486185082,0.4377885716302054
P-1,848,967,2020-01-01 00:14:08,2020-01-01 00:16:07,848,908,0.5516240511621747,0.5257621820693271,0.4377885716302054
P-1,1712,1811,2020-01-01 00:28:32,2020-01-01 00:30:11,1712,1752,0.5501262034688676,0.48516231744131555,0.4377885716302054
P-1,8077,8176,2020-01-01 02:14:37,2020-01-01 02:16:16,8077,8117,0.5497463430677142,0.49099650812896695,0.4377885716302054
P-1,6029,6148,2020-01-01 01:40:29,2020-01-01 01:42:28,6029,6089,0.5484345555305481,0.49697356215684696,0.4377885716302054
P-1,3649,3717,2020-01-01 01:00:49,2020-01-01 01:01:57,3649,3658,0.5436096276555742,0.509894575391497,0.4377885716302054
P-1,1763,1836,2020-01-01 00:29:23,2020-01-01 00:30:36,1763,1777,0.5382024475506374,0.5081532591865177,0.4377885716302054
P-1,145,276,2020-01-01 00:02:25,2020-01-01 00:04:36,145,217,0.5325046862874713,0.49114783676869717,0.4377885716302054
P-1,2879,2956,2020-01-01 00:47:59,2020-01-01 00:49:16,2879,2897,0.5318659118243625,0.4826059088222962,0.4377885716302054
P-1,8198,8290,2020-01-01 02:16:38,2020-01-01 02:18:10,8198,8231,0.5258902396474565,0.5001751679081877,0.4377885716302054
P-1,739,835,2020-01-01 00:12:19,2020-01-01 00:13:55,739,776,0.5250724298613412,0.4840201027411267,0.4377885716302054
P-1,2942,3020,2020-01-01 00:49:02,2020-01-01 00:50:20,2942,2961,0.5230208209582737,0.4753714003733226,0.4377885716302054
P-1,8380,8462,2020-01-01 02:19:40,2020-01-01 02:21:02,8380,8403,0.5212401407105582,0.4766308321129708,0.4377885716302054
P-1,3387,3453,2020-01-01 00:56:27,2020-01-01 00:57:33,3387,3394,0.5180954209395817,0.4921727063400404,0.4377885716302054
P-1,1786,1889,2020-01-01 00:29:46,2020-01-01 00:31:29,1786,1830,0.5173867174557276,0.474138679580083,0.4377885716302054
P-1,3489,3570,2020-01-01 00:58:09,2020-01-01 00:59:30,3489,3511,0.5129783877304622,0.48255274106997154,0.4377885716302054
P-1,4736,4805,2020-01-01 01:18:56,2020-01-01 01:20:05,4736,4746,0.5110574109213692,0.481627551766185,0.4377885716302054
P-1,5201,5324,2020-01-01 01:26:41,2020-01-01 01:28:44,5201,5265,0.5107309392520359,0.48397188114595935,0.4377885716302054
P-1,3,68,2020-01-01 00:00:03,2020-01-01 00:01:08,3,9,0.5084298508507865,0.48051152728041824,0.4377885716302054
P-1,4137,4216,2020-01-01 01:08:57,2020-01-01 01:10:16,4137,4157,0.5074978300503322,0.47653857927744075,0.4377885716302054
P-1,51,124,2020-01-01 00:00:51,2020-01-01 00:02:04,51,65,0.5041403813021522,0.47652769173894616,0.4377885716302054
P-1,6917,6997,2020-01-01 01:55:17,2020-01-01 01:56:37,6917,6938,0.5040763872010368,0.47621025474040535,0.4377885716302054
P-1,5445,5516,2020-01-01 01:30:45,2020-01-01 01:31:56,5445,5457,0.5020495568002973,0.4796683195528093,0.4377885716302054
P-1,2505,2592,2020-01-01 00:41:45,2020-01-01 00:43:12,2505,2533,0.5012641421386174,0.4628819440092358,0.4377885716302054
P-1,7594,7690,2020-01-01 02:06:34,2020-01-01 02:08:10,7594,7631,0.49993609104837683,0.46355918229074417,0.4377885716302054
P-1,2643,2711,2020-01-01 00:44:03,2020-01-01 00:45:11,2643,2652,0.4987624798502241,0.47323164641857146,0.4377885716302054
P-1,998,1064,2020-01-01 00:16:38,2020-01-01 00:17:44,998,1005,0.49857231974601735,0.47706008276769085,0.4377885716302054
P-1,3268,3353,2020-01-01 00:54:28,2020-01-01 00:55:53,3268,3294,0.4975007261548723,0.4709125194284652,0.4377885716302054
P-1,2249,2315,2020-01-01 00:37:29,2020-01-01 00:38:35,2249,2256,0.496741337435586,0.4750150968985898,0.4377885716302054
P-1,3230,3317,2020-01-01 00:53:50,2020-01-01 00:55:17,3230,3258,0.49499470421246117,0.46918233128016806,0.4377885716302054
P-1,8056,8120,2020-01-01 02:14:16,2020-01-01 02:15:20,8056,8061,0.4874712739671979,0.47024386127789813,0.4377885716302054
P-1,6317,6403,2020-01-01 01:45:17,2020-01-01 01:46:43,6317,6344,0.4850074308259146,0.4636882517714889,0.4377885716302054
P-1,1661,1727,2020-01-01 00:27:41,2020-01-01 00:28:47,1661,1668,0.4845360815525055,0.46321455655353405,0.4377885716302054
P-1,4045,4121,2020-01-01 01:07:25,2020-01-01 01:08:41,4045,4062,0.4842716923781803,0.45939132311041386,0.4377885716302054
P-1,461,525,2020-01-01 00:07:41,2020-01-01 00:08:45,461,466,0.4811534285545349,0.465646899172238,0.4377885716302054
P-1,7107,7185,2020-01-01 01:58:27,2020-01-01 01:59:45,7107,7126,0.48107679826872685,0.466321793624333,0.4377885716302054
P-1,7717,7790,2020-01-01 02:08:37,2020-01-01 02:09:50,7717,7731,0.4781752526760101,0.4593057252111889,0.4377885716302054
P-1,5396,5459,2020-01-01 01:29:56,2020-01-01 01:30:59,5396,5400,0.4757827435220991,0.4620511991637094,0.4377885716302054
P-1,1838,1905,2020-01-01 00:30:38,2020-01-01 00:31:45,1838,1846,0.47239519442830763,0.46096368725337683,0.4377885716302054
P-1,1696,1765,2020-01-01 00:28:16,2020-01-01 00:29:25,1696,1706,0.4715826639107295,0.4573606751955949,0.4377885716302054
P-1,4933,4999,2020-01-01 01:22:13,2020-01-01 01:23:19,4933,4940,0.46793473618371145,0.45778344199061394,0.4377885716302054
P-1,7205,7282,2020-01-01 02:00:05,2020-01-01 02:01:22,7205,7223,0.4677196357931409,0.4547387587844877,0.4377885716302054
P-1,229,296,2020-01-01 00:03:49,2020-01-01 00:04:56,229,237,0.46590037005288254,0.4533774833830575,0.4377885716302054
P-1,697,787,2020-01-01 00:11:37,2020-01-01 00:13:07,697,728,0.465817847422191,0.4505531125302825,0.4377885716302054
P-1,6726,6790,2020-01-01 01:52:06,2020-01-01 01:53:10,6726,6731,0.46557371105466566,0.45592518150806427,0.4377885716302054
P-1,4095,4158,2020-01-01 01:08:15,2020-01-01 01:09:18,4095,4099,0.46407075013433174,0.4530054824692861,0.4377885716302054
P-1,7466,7537,2020-01-01 02:04:26,2020-01-01 02:05:37,7466,7478,0.4640567643301827,0.4543529758741567,0.4377885716302054
P-1,1590,1658,2020-01-01 00:26:30,2020-01-01 00:27:38,1590,1599,0.4608042538166046,0.45236176039491377,0.4377885716302054
P-1,4236,4303,2020-01-01 01:10:36,2020-01-01 01:11:43,4236,4244,0.46000668406486506,0.4523709941478002,0.4377885716302054
P-1,5712,5778,2020-01-01 01:35:12,2020-01-01 01:36:18,5712,5719,0.4598730078765324,0.4544798173010349,0.4377885716302054
P-1,7500,7583,2020-01-01 02:05:00,2020-01-01 02:06:23,7500,7524,0.45755061932972496,0.4498462331295013,0.4377885716302054
P-1,4336,4400,2020-01-01 01:12:16,2020-01-01 01:13:20,4336,4341,0.45723300746509005,0.4504064527295884,0.4377885716302054
P-1,2413,2480,2020-01-01 00:40:13,2020-01-01 00:41:20,2413,2421,0.4550580552646092,0.45002151197857326,0.4377885716302054
P-1,8246,8309,2020-01-01 02:17:26,2020-01-01 02:18:29,8246,8250,0.4544410492692675,0.4476903395993369,0.4377885716302054
P-1,1578,1640,2020-01-01 00:26:18,2020-01-01 00:27:20,1578,1581,0.4523439279624394,0.446101396211556,0.4377885716302054
P-1,7357,7427,2020-01-01 02:02:37,2020-01-01 02:03:47,7357,7368,0.4519074346338,0.4473199383133934,0.4377885716302054
P-1,3999,4061,2020-01-01 01:06:39,2020-01-01 01:07:41,3999,4002,0.4511641263961792,0.4479633516498974,0.4377885716302054
P-1,2900,2966,2020-01-01 00:48:20,2020-01-01 00:49:26,2900,2907,0.4504691745553698,0.4470461724059922,0.4377885716302054
P-1,3006,3074,2020-01-01 00:50:06,2020-01-01 00:51:14,3006,3015,0.45025362287248877,0.4450145576681409,0.4377885716302054
P-1,2745,2807,2020-01-01 00:45:45,2020-01-01 00:46:47,2745,2748,0.45018744468688965,0.44519984828574316,0.4377885716302054
P-1,7185,7251,2020-01-01 01:59:45,2020-01-01 02:00:51,7185,7192,0.44933686086109703,0.44547290727496147,0.4377885716302054
P-1,3025,3089,2020-01-01 00:50:25,2020-01-01 00:51:29,3025,3030,0.4492519838469368,0.44595438171000706,0.4377885716302054
P-1,5980,6043,2020-01-01 01:39:40,2020-01-01 01:40:43,5980,5984,0.44909318004335674,0.4450707410063062,0.4377885716302054
P-1,3773,3846,2020-01-01 01:02:53,2020-01-01 01:04:06,3773,3787,0.4473407055650438,0.44520407205536244,0.4377885716302054
P-1,951,1013,2020-01-01 00:15:51,2020-01-01 00:16:53,951,954,0.44706338644027704,0.44382877222129274,0.4377885716302054
P-1,4250,4311,2020-01-01 01:10:50,2020-01-01 01:11:51,4250,4252,0.44207906723022455,0.44113871880940025,0.4377885716302054
