series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
E-10,2675,2767,2020-01-01 00:44:35,2020-01-01 00:46:07,2675,2708,0.8128003137452262,0.6433745697766794,0.4742532627923147
E-10,5785,5893,2020-01-01 01:36:25,2020-01-01 01:38:13,5785,5834,0.7969635469572883,0.6205765590497425,0.4742532627923147
E-10,6872,6964,2020-01-01 01:54:32,2020-01-01 01:56:04,6872,6905,0.7944506406784058,0.6326664525921605,0.4742532627923147
E-10,4152,4243,2020-01-01 01:09:12,2020-01-01 01:10:43,4152,4184,0.7940315348761421,0.6371452258778857,0.4742532627923147
E-10,8349,8440,2020-01-01 02:19:09,2020-01-01 02:20:40,8349,8381,0.792205240045275,0.6358203214484375,0.4742532627923147
E-10,6375,6494,2020-01-01 01:46:15,2020-01-01 01:48:14,6375,6435,0.7868906259536742,0.6121347186436976,0.4742532627923147
E-10,6283,6376,2020-01-01 01:44:43,2020-01-01 01:46:16,6283,6317,0.7814581990242004,0.6251670145258612,0.4742532627923147
E-10,2772,2863,2020-01-01 00:46:12,2020-01-01 00:47:43,2772,2804,0.766616472176143,0.6155380924026688,0.4742532627923147
E-10,7722,7811,2020-01-01 02:08:42,2020-01-01 02:10:11,7722,7752,0.7256894877978733,0.5952727205467663,0.4742532627923147
E-10,4981,5071,2020-01-01 01:23:01,2020-01-01 01:24:31,4981,5012,0.6033973353249686,0.5654375948277968,0.4742532627923147
E-10,8064,8142,2020-01-01 02:14:24,2020-01-01 02:15:42,8064,8083,0.601467686040061,0.5410743824073246,0.4742532627923147
E-10,5579,5648,2020-01-01 01:32:59,2020-01-01 01:34:08,5579,5589,0.5911746110234942,0.5543908910317855,0.4742532627923147
E-10,1748,1825,2020-01-01 00:29:08,2020-01-01 00:30:25,1748,1766,0.5726264033998761,0.5200604000934085,0.4742532627923147
E-10,6109,6180,2020-01-01 01:41:49,2020-01-01 01:43:00,6109,6121,0.505917740719659,0.48840953851794155,0.4742532627923147
E-10,1406,1477,2020-01-01 00:23:26,2020-01-01 00:24:37,1406,1418,0.5003577726227896,0.4866305779624771,0.4742532627923147
E-10,2978,3044,2020-01-01 00:49:38,2020-01-01 00:50:44,2978,2985,0.4897842960698263,0.48341753812772886,0.4742532627923147
E-10,7176,7240,2020-01-01 01:59:36,2020-01-01 02:00:40,7176,7181,0.48644935233252384,0.48264388456231067,0.4742532627923147
E-10,5499,5561,2020-01-01 01:31:39,2020-01-01 01:32:41,5499,5502,0.48331849915640696,0.48172842604773386,0.4742532627923147
E-10,1167,1229,2020-01-01 00:19:27,2020-01-01 00:20:29,1167,1170,0.4821020875658308,0.4803189379828317,0.4742532627923147
E-10,3574,3637,2020-01-01 00:59:34,2020-01-01 01:00:37,3574,3578,0.47955920015062603,0.47798119698251995,0.4742532627923147
E-10,3078,3140,2020-01-01 00:51:18,2020-01-01 00:52:20,3078,3081,0.4766973342214311,0.4756852697048868,0.4742532627923147
E-10,7383,7444,2020-01-01 02:03:03,2020-01-01 02:04:04,7383,7385,0.47588267922401417,0.4753216292176927,0.4742532627923147
E-10,721,782,2020-01-01 00:12:01,2020-01-01 00:13:02,721,723,0.4757168292999267,0.47545538913635976,0.4742532627923147
