series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
E-1,6371,6507,2020-01-01 01:46:11,2020-01-01 01:48:27,6371,6448,0.9206019554819379,0.6267974420344873,0.3445492855140141
E-1,2672,2787,2020-01-01 00:44:32,2020-01-01 00:46:27,2672,2728,0.8581072432654244,0.563857779317631,0.3445492855140141
E-1,4148,4263,2020-01-01 01:09:08,2020-01-01 01:11:03,4148,4204,0.8385909199714658,0.5566939819127993,0.3445492855140141
E-1,6880,6995,2020-01-01 01:54:40,2020-01-01 01:56:35,6880,6936,0.8385909199714658,0.5566939819127993,0.3445492855140141
E-1,8356,8471,2020-01-01 02:19:16,2020-01-01 02:21:11,8356,8412,0.8385909199714658,0.5566939819127993,0.3445492855140141
E-1,2768,2870,2020-01-01 00:46:08,2020-01-01 00:47:50,2768,2811,0.8099037493978227,0.5868541164831681,0.3445492855140141
E-1,7729,7830,2020-01-01 02:08:49,2020-01-01 02:10:30,7729,7771,0.7634812167712619,0.5660567293531473,0.3445492855140141
E-1,6287,6387,2020-01-01 01:44:47,2020-01-01 01:46:27,6287,6328,0.7598127552441187,0.5711851563988899,0.3445492855140141
E-1,5785,5893,2020-01-01 01:36:25,2020-01-01 01:38:13,5785,5834,0.6811116252626691,0.5236166826316289,0.3445492855140141
E-1,4975,5078,2020-01-01 01:22:55,2020-01-01 01:24:38,4975,5019,0.6599238855498177,0.5657085553994254,0.3445492855140141
E-1,8071,8164,2020-01-01 02:14:31,2020-01-01 02:16:04,8071,8105,0.6220523715019226,0.5076277145317623,0.3445492855140141
E-1,1743,1839,2020-01-01 00:29:03,2020-01-01 00:30:39,1743,1780,0.589896695954459,0.48441787030463834,0.3445492855140141
E-1,5560,5651,2020-01-01 01:32:40,2020-01-01 01:34:11,5560,5592,0.5271710923739842,0.41824047325493446,0.3445492855140141
E-1,1401,1491,2020-01-01 00:23:21,2020-01-01 00:24:51,1401,1432,0.5160917512008122,0.46438127343675917,0.3445492855140141
E-1,7180,7272,2020-01-01 01:59:40,2020-01-01 02:01:12,7180,7213,0.504262102501733,0.45421725549116854,0.3445492855140141
