series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
T-1,6492,6724,2020-01-01 01:48:12,2020-01-01 01:52:04,6492,6665,0.8099828617913382,0.3675716684914036,0.026282423841101785
T-1,2853,3105,2020-01-01 00:47:33,2020-01-01 00:51:45,2853,3046,0.33503347635269165,0.16154561795030936,0.026282423841101785
T-1,3051,3301,2020-01-01 00:50:51,2020-01-01 00:55:01,3051,3242,0.331130244902202,0.16026262143333,0.026282423841101785
T-1,3541,3695,2020-01-01 00:59:01,2020-01-01 01:01:35,3541,3636,0.3291432431765965,0.16694573457685433,0.026282423841101785
T-1,2166,2613,2020-01-01 00:36:06,2020-01-01 00:43:33,2166,2554,0.32895405377660475,0.14432013332823257,0.026282423841101785
T-1,3345,3498,2020-01-01 00:55:45,2020-01-01 00:58:18,3345,3439,0.32833999821117943,0.16737542061653352,0.026282423841101785
T-1,3443,3596,2020-01-01 00:57:23,2020-01-01 00:59:56,3443,3537,0.32721008573259625,0.15999377562027228,0.026282423841101785
T-1,3739,4185,2020-01-01 01:02:19,2020-01-01 01:09:45,3739,4126,0.3269817062786647,0.14792491893341628,0.026282423841101785
T-1,2559,2810,2020-01-01 00:42:39,2020-01-01 00:46:50,2559,2751,0.3269163412707192,0.16295886983809582,0.026282423841101785
T-1,3640,3793,2020-01-01 01:00:40,2020-01-01 01:03:13,3640,3734,0.3255779445171356,0.16057261000982576,0.026282423841101785
T-1,2754,2909,2020-01-01 00:45:54,2020-01-01 00:48:29,2754,2850,0.3223973257201058,0.16064583312648734,0.026282423841101785
T-1,3248,3400,2020-01-01 00:54:08,2020-01-01 00:56:40,3248,3341,0.32190972992352074,0.15485483961389332,0.026282423841101785
T-1,8147,8495,2020-01-01 02:15:47,2020-01-01 02:21:35,8147,8436,0.31008883884974886,0.1409533059742907,0.026282423841101785
T-1,7063,7316,2020-01-01 01:57:43,2020-01-01 02:01:56,7063,7257,0.30465526240212576,0.13866120035804452,0.026282423841101785
T-1,1278,1530,2020-01-01 00:21:18,2020-01-01 00:25:30,1278,1471,0.3046434606824602,0.13886796086491665,0.026282423841101785
T-1,5803,6055,2020-01-01 01:36:43,2020-01-01 01:40:55,5803,5996,0.30211310727255686,0.13908708418701637,0.026282423841101785
T-1,4622,4775,2020-01-01 01:17:02,2020-01-01 01:19:35,4622,4716,0.3020318235669817,0.1411798198252244,0.026282423841101785
T-1,6670,6922,2020-01-01 01:51:10,2020-01-01 01:55:22,6670,6863,0.3005766655717577,0.13825288823146004,0.026282423841101785
T-1,787,1334,2020-01-01 00:13:07,2020-01-01 00:22:14,787,1275,0.30015046255929123,0.13715673849316384,0.026282423841101785
T-1,6000,6251,2020-01-01 01:40:00,2020-01-01 01:44:11,6000,6192,0.29925732953207834,0.13730780526769548,0.026282423841101785
T-1,5213,5464,2020-01-01 01:26:53,2020-01-01 01:31:04,5213,5405,0.2983826696872711,0.14174921476633062,0.026282423841101785
T-1,5410,5858,2020-01-01 01:30:10,2020-01-01 01:37:38,5410,5799,0.29810796890939983,0.13565855704473107,0.026282423841101785
T-1,7361,7610,2020-01-01 02:02:41,2020-01-01 02:06:50,7361,7551,0.2979110096182142,0.1359641478273658,0.026282423841101785
T-1,4820,4972,2020-01-01 01:20:20,2020-01-01 01:22:52,4820,4913,0.29740969198090683,0.14290741199803025,0.026282423841101785
T-1,5017,5169,2020-01-01 01:23:37,2020-01-01 01:26:09,5017,5110,0.2972651081425803,0.14453594466122174,0.026282423841101785
T-1,7754,8004,2020-01-01 02:09:14,2020-01-01 02:13:24,7754,7945,0.29541331529617304,0.1368952607188562,0.026282423841101785
T-1,1870,2122,2020-01-01 00:31:10,2020-01-01 00:35:22,1870,2063,0.29414669530732285,0.13365745956464964,0.026282423841101785
T-1,4525,4678,2020-01-01 01:15:25,2020-01-01 01:17:58,4525,4619,0.29383065019335064,0.13632466422631997,0.026282423841101785
T-1,1476,1728,2020-01-01 00:24:36,2020-01-01 00:28:48,1476,1669,0.2937050589493343,0.13286026109926216,0.026282423841101785
