series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
E-12,6367,6505,2020-01-01 01:46:07,2020-01-01 01:48:25,6367,6446,0.9206561275890894,0.6022643196795667,0.33083864195006235
E-12,4148,4264,2020-01-01 01:09:08,2020-01-01 01:11:04,4148,4205,0.8356973358563015,0.553153286573335,0.33083864195006235
E-12,8352,8468,2020-01-01 02:19:12,2020-01-01 02:21:08,8352,8409,0.8356973358563015,0.553153286573335,0.33083864195006235
E-12,6876,6992,2020-01-01 01:54:36,2020-01-01 01:56:32,6876,6933,0.8356973358563015,0.553153286573335,0.33083864195006235
E-12,2672,2787,2020-01-01 00:44:32,2020-01-01 00:46:27,2672,2728,0.8160024711063929,0.5439124963337317,0.33083864195006235
E-12,2768,2885,2020-01-01 00:46:08,2020-01-01 00:48:05,2768,2826,0.8066078254154749,0.5336967677094457,0.33083864195006235
E-12,7724,7842,2020-01-01 02:08:44,2020-01-01 02:10:42,7724,7783,0.7609067474092754,0.511336477207286,0.33083864195006235
E-12,6284,6407,2020-01-01 01:44:44,2020-01-01 01:46:47,6284,6348,0.7420641779899596,0.494558056632241,0.33083864195006235
E-12,4975,5078,2020-01-01 01:22:55,2020-01-01 01:24:38,4975,5019,0.6585061379841396,0.5568341153008597,0.33083864195006235
E-12,8066,8161,2020-01-01 02:14:26,2020-01-01 02:16:01,8066,8102,0.6219879899706159,0.4968295725616248,0.33083864195006235
E-12,1743,1839,2020-01-01 00:29:03,2020-01-01 00:30:39,1743,1780,0.5905893530164446,0.48192939442351335,0.33083864195006235
E-12,5549,5668,2020-01-01 01:32:29,2020-01-01 01:34:28,5549,5609,0.5846926314490182,0.44043526555950246,0.33083864195006235
E-12,6057,6149,2020-01-01 01:40:57,2020-01-01 01:42:29,6057,6090,0.5295150705746241,0.4542107425567482,0.33083864195006235
E-12,1401,1513,2020-01-01 00:23:21,2020-01-01 00:25:13,1401,1454,0.5197848507336208,0.41560913890442525,0.33083864195006235
E-12,7175,7292,2020-01-01 01:59:35,2020-01-01 02:01:32,7175,7233,0.5089590762342725,0.4070140199135926,0.33083864195006235
E-12,2971,3094,2020-01-01 00:49:31,2020-01-01 00:51:34,2971,3035,0.5089590762342725,0.41395942588428875,0.33083864195006235
E-12,5479,5579,2020-01-01 01:31:19,2020-01-01 01:32:59,5479,5520,0.496441547359739,0.40095782107641903,0.33083864195006235
E-12,1161,1247,2020-01-01 00:19:21,2020-01-01 00:20:47,1161,1188,0.49535367318562096,0.4226782428366796,0.33083864195006235
E-12,3071,3182,2020-01-01 00:51:11,2020-01-01 00:53:02,3071,3123,0.4901755537305559,0.4025750260629422,0.33083864195006235
E-12,3569,3659,2020-01-01 00:59:29,2020-01-01 01:00:59,3569,3600,0.4901755537305559,0.43323439931763064,0.33083864195006235
E-12,2443,2532,2020-01-01 00:40:43,2020-01-01 00:42:12,2443,2473,0.4884399941989353,0.4294395373988262,0.33083864195006235
E-12,713,802,2020-01-01 00:11:53,2020-01-01 00:13:22,713,743,0.4884399941989353,0.43325983406761276,0.33083864195006235
E-12,7384,7470,2020-01-01 02:03:04,2020-01-01 02:04:30,7384,7411,0.48569939391953604,0.4230625995871971,0.33083864195006235
E-12,8222,8308,2020-01-01 02:17:02,2020-01-01 02:18:28,8222,8249,0.48569939391953604,0.4230625995871971,0.33083864195006235
E-12,420,511,2020-01-01 00:07:00,2020-01-01 00:08:31,420,452,0.4832427161080496,0.42042627891936857,0.33083864195006235
E-12,617,705,2020-01-01 00:10:17,2020-01-01 00:11:45,617,646,0.4826997177941458,0.42887462732337767,0.33083864195006235
E-12,4548,4638,2020-01-01 01:15:48,2020-01-01 01:17:18,4548,4579,0.4826997177941458,0.4289328302921993,0.33083864195006235
E-12,5299,5387,2020-01-01 01:28:19,2020-01-01 01:29:47,5299,5328,0.4826997177941458,0.42887462732337767,0.33083864195006235
E-12,3920,4009,2020-01-01 01:05:20,2020-01-01 01:06:49,3920,3950,0.4826997177941458,0.4240187745764509,0.33083864195006235
E-12,7871,7960,2020-01-01 02:11:11,2020-01-01 02:12:40,7871,7901,0.4826997177941458,0.4240187745764509,0.33083864195006235
E-12,2539,2628,2020-01-01 00:42:19,2020-01-01 00:43:48,2539,2569,0.4822610190936497,0.4201082312566344,0.33083864195006235
E-12,5396,5484,2020-01-01 01:29:56,2020-01-01 01:31:24,5396,5425,0.4815242801393781,0.4222846923839478,0.33083864195006235
E-12,324,411,2020-01-01 00:05:24,2020-01-01 00:06:51,324,352,0.4815242801393781,0.42342274470869534,0.33083864195006235
E-12,6745,6832,2020-01-01 01:52:25,2020-01-01 01:53:52,6745,6773,0.4815242801393781,0.42342274470869534,0.33083864195006235
E-12,5444,5534,2020-01-01 01:30:44,2020-01-01 01:32:14,5444,5475,0.4781660607882907,0.4268099326374275,0.33083864195006235
E-12,3960,4056,2020-01-01 01:06:00,2020-01-01 01:07:36,3960,3997,0.47810442107064377,0.40305158473495256,0.33083864195006235
E-12,4016,4104,2020-01-01 01:06:56,2020-01-01 01:08:24,4016,4045,0.477922192641667,0.4129077367839359,0.33083864195006235
E-12,3228,3315,2020-01-01 00:53:48,2020-01-01 00:55:15,3228,3256,0.4774763286113739,0.41451145745263307,0.33083864195006235
E-12,4657,4743,2020-01-01 01:17:37,2020-01-01 01:19:03,4657,4684,0.4768337990556445,0.4163174677868279,0.33083864195006235
E-12,3180,3266,2020-01-01 00:53:00,2020-01-01 00:54:26,3180,3207,0.4768337990556445,0.4163174677868279,0.33083864195006235
E-12,656,752,2020-01-01 00:10:56,2020-01-01 00:12:32,656,693,0.47506167207445416,0.3904566936250916,0.33083864195006235
E-12,753,849,2020-01-01 00:12:33,2020-01-01 00:14:09,753,790,0.47506167207445416,0.39043955090350674,0.33083864195006235
E-12,5338,5434,2020-01-01 01:28:58,2020-01-01 01:30:34,5338,5375,0.47506167207445416,0.3904566936250916,0.33083864195006235
E-12,372,460,2020-01-01 00:06:12,2020-01-01 00:07:40,372,401,0.4747439835752759,0.40817501516569227,0.33083864195006235
E-12,462,558,2020-01-01 00:07:42,2020-01-01 00:09:18,462,499,0.47464463540485924,0.39369227933256246,0.33083864195006235
E-12,2483,2579,2020-01-01 00:41:23,2020-01-01 00:42:59,2483,2520,0.47464463540485924,0.39464561282692096,0.33083864195006235
E-12,7433,7520,2020-01-01 02:03:53,2020-01-01 02:05:20,7433,7461,0.4746321524892534,0.4112064480194317,0.33083864195006235
E-12,4501,4586,2020-01-01 01:15:01,2020-01-01 01:16:26,4501,4527,0.47212791442871094,0.39724784427218973,0.33083864195006235
E-12,1646,1731,2020-01-01 00:27:26,2020-01-01 00:28:51,1646,1672,0.47212791442871094,0.39724784427218973,0.33083864195006235
E-12,7132,7217,2020-01-01 01:58:52,2020-01-01 02:00:17,7132,7158,0.47212791442871094,0.39724784427218973,0.33083864195006235
E-12,2928,3013,2020-01-01 00:48:48,2020-01-01 00:50:13,2928,2954,0.47212791442871094,0.39724784427218973,0.33083864195006235
E-12,3038,3110,2020-01-01 00:50:38,2020-01-01 00:51:50,3038,3051,0.4544732528073447,0.39380183876777186,0.33083864195006235
E-12,6102,6193,2020-01-01 01:41:42,2020-01-01 01:43:13,6102,6134,0.451603284903935,0.41528729584826013,0.33083864195006235
E-12,6353,6421,2020-01-01 01:45:53,2020-01-01 01:47:01,6353,6362,0.4062225478036063,0.3787019099508013,0.33083864195006235
E-12,832,899,2020-01-01 00:13:52,2020-01-01 00:14:59,832,840,0.3887985050678253,0.37185684745273895,0.33083864195006235
E-12,1789,1865,2020-01-01 00:29:49,2020-01-01 00:31:05,1789,1806,0.3812117108276912,0.36499675517044367,0.33083864195006235
E-12,1701,1767,2020-01-01 00:28:21,2020-01-01 00:29:27,1701,1708,0.37841765369687763,0.36660766388688765,0.33083864195006235
E-12,1716,1783,2020-01-01 00:28:36,2020-01-01 00:29:43,1716,1724,0.3725500788007463,0.3605891608056567,0.33083864195006235
E-12,8112,8181,2020-01-01 02:15:12,2020-01-01 02:16:21,8112,8122,0.3722903302737644,0.35475702796663555,0.33083864195006235
E-12,2739,2801,2020-01-01 00:45:39,2020-01-01 00:46:41,2739,2742,0.35794634478432785,0.34940045433385025,0.33083864195006235
E-12,8420,8482,2020-01-01 02:20:20,2020-01-01 02:21:22,8420,8423,0.35787851895604816,0.3493369796446391,0.33083864195006235
E-12,820,886,2020-01-01 00:13:40,2020-01-01 00:14:46,820,827,0.35636201926640104,0.3491875912461962,0.33083864195006235
E-12,1814,1880,2020-01-01 00:30:14,2020-01-01 00:31:20,1814,1821,0.3537592675004686,0.3486370997769492,0.33083864195006235
E-12,4586,4657,2020-01-01 01:16:26,2020-01-01 01:17:37,4586,4598,0.3468378271375383,0.34025821613741447,0.33083864195006235
E-12,7695,7759,2020-01-01 02:08:15,2020-01-01 02:09:19,7695,7700,0.34521544831139694,0.3388769569851103,0.33083864195006235
E-12,3607,3684,2020-01-01 01:00:07,2020-01-01 01:01:24,3607,3625,0.34287496549742563,0.3374398169212771,0.33083864195006235
E-12,6459,6524,2020-01-01 01:47:39,2020-01-01 01:48:44,6459,6465,0.34233809368950974,0.3377805954339553,0.33083864195006235
E-12,276,342,2020-01-01 00:04:36,2020-01-01 00:05:42,276,283,0.3401219887392861,0.3374149171369416,0.33083864195006235
E-12,4607,4674,2020-01-01 01:16:47,2020-01-01 01:17:54,4607,4615,0.3401219887392861,0.3367379676728021,0.33083864195006235
E-12,3130,3197,2020-01-01 00:52:10,2020-01-01 00:53:17,3130,3138,0.3401219887392861,0.33689137536381913,0.33083864195006235
E-12,7340,7402,2020-01-01 02:02:20,2020-01-01 02:03:22,7340,7343,0.3388066291809082,0.33543524039643147,0.33083864195006235
E-12,7911,7978,2020-01-01 02:11:51,2020-01-01 02:12:58,7911,7919,0.33678365179470604,0.3348014472968994,0.33083864195006235
E-12,7346,7409,2020-01-01 02:02:26,2020-01-01 02:03:29,7346,7350,0.33468983003071373,0.3328851682799202,0.33083864195006235
E-12,4011,4072,2020-01-01 01:06:51,2020-01-01 01:07:52,4011,4013,0.33162634713309147,0.3313239074888683,0.33083864195006235
