series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
E-12,275,275,334,2020-01-01 00:04:35,2020-01-01 00:05:34,0.330446298633303,0.33083864195006235
E-12,276,276,335,2020-01-01 00:04:36,2020-01-01 00:05:35,0.3357458370072501,0.33083864195006235
E-12,277,277,336,2020-01-01 00:04:37,2020-01-01 00:05:36,0.33861362934112543,0.33083864195006235
E-12,278,278,337,2020-01-01 00:04:38,2020-01-01 00:05:37,0.33851679308073857,0.33083864195006235
E-12,279,279,338,2020-01-01 00:04:39,2020-01-01 00:05:38,0.3387141355446407,0.33083864195006235
E-12,280,280,339,2020-01-01 00:04:40,2020-01-01 00:05:39,0.3401219887392861,0.33083864195006235
E-12,281,281,340,2020-01-01 00:04:41,2020-01-01 00:05:40,0.3385636849062783,0.33083864195006235
E-12,282,282,341,2020-01-01 00:04:42,2020-01-01 00:05:41,0.336392194032669,0.33083864195006235
E-12,283,283,342,2020-01-01 00:04:43,2020-01-01 00:05:42,0.33265107444354464,0.33083864195006235
E-12,284,284,343,2020-01-01 00:04:44,2020-01-01 00:05:43,0.3294067808559963,0.33083864195006235
E-12,323,323,382,2020-01-01 00:05:23,2020-01-01 00:06:22,0.31788405350276394,0.33083864195006235
E-12,324,324,383,2020-01-01 00:05:24,2020-01-01 00:06:23,0.34330809116363525,0.33083864195006235
E-12,325,325,384,2020-01-01 00:05:25,2020-01-01 00:06:24,0.3695043964045388,0.33083864195006235
E-12,326,326,385,2020-01-01 00:05:26,2020-01-01 00:06:25,0.3961576649120876,0.33083864195006235
E-12,327,327,386,2020-01-01 00:05:27,2020-01-01 00:06:26,0.42423755356243675,0.33083864195006235
E-12,328,328,387,2020-01-01 00:05:28,2020-01-01 00:06:27,0.4537813152585711,0.33083864195006235
E-12,329,329,388,2020-01-01 00:05:29,2020-01-01 00:06:28,0.469330153294972,0.33083864195006235
E-12,330,330,389,2020-01-01 00:05:30,2020-01-01 00:06:29,0.47625754986490526,0.33083864195006235
E-12,331,331,390,2020-01-01 00:05:31,2020-01-01 00:06:30,0.47958477480070927,0.33083864195006235
E-12,332,332,391,2020-01-01 00:05:32,2020-01-01 00:06:31,0.4815242801393781,0.33083864195006235
