series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
T-2,7164,7416,2020-01-01 01:59:24,2020-01-01 02:03:36,7164,7357,0.8270792279924666,0.4487652115233034,0.08787525658096584
T-2,7363,7613,2020-01-01 02:02:43,2020-01-01 02:06:53,7363,7554,0.8174147946493967,0.4454405910440809,0.08787525658096584
T-2,7852,8006,2020-01-01 02:10:52,2020-01-01 02:13:26,7852,7947,0.8083283560616629,0.4578787037725782,0.08787525658096584
T-2,7656,7809,2020-01-01 02:07:36,2020-01-01 02:10:09,7656,7750,0.8055301819528852,0.45772586602689624,0.08787525658096584
T-2,8050,8398,2020-01-01 02:14:10,2020-01-01 02:19:58,8050,8339,0.8018854771341596,0.4219247640592271,0.08787525658096584
T-2,7755,7908,2020-01-01 02:09:15,2020-01-01 02:11:48,7755,7849,0.7919732843126569,0.43999205996891616,0.08787525658096584
T-2,6871,7220,2020-01-01 01:54:31,2020-01-01 02:00:20,6871,7161,0.7883090121405465,0.43615688188262114,0.08787525658096584
T-2,6479,6924,2020-01-01 01:47:59,2020-01-01 01:55:24,6479,6865,0.7772877386638095,0.3831181217132128,0.08787525658096584
T-2,7952,8105,2020-01-01 02:12:32,2020-01-01 02:15:05,7952,8046,0.7745443837983268,0.43592861296987157,0.08787525658096584
T-2,7559,7712,2020-01-01 02:05:59,2020-01-01 02:08:32,7559,7653,0.763568571635655,0.4160570790669075,0.08787525658096584
T-2,5591,5841,2020-01-01 01:33:11,2020-01-01 01:37:21,5591,5782,0.7306761741638184,0.3623294733364933,0.08787525658096584
T-2,5099,5644,2020-01-01 01:24:59,2020-01-01 01:34:04,5099,5585,0.7199188896587916,0.36203934597143783,0.08787525658096584
T-2,4117,4366,2020-01-01 01:08:37,2020-01-01 01:12:46,4117,4307,0.7119675534112112,0.354784840830757,0.08787525658096584
T-2,3035,3285,2020-01-01 00:50:35,2020-01-01 00:54:45,3035,3226,0.7051737223352704,0.34947321205566234,0.08787525658096584
T-2,2836,3087,2020-01-01 00:47:16,2020-01-01 00:51:27,2836,3028,0.7018108027321952,0.3493172766973052,0.08787525658096584
T-2,385,730,2020-01-01 00:06:25,2020-01-01 00:12:10,385,671,0.6979339803968158,0.3566197371522901,0.08787525658096584
T-2,6087,6529,2020-01-01 01:41:27,2020-01-01 01:48:49,6087,6470,0.6966946465628487,0.3474882124061142,0.08787525658096584
