series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
T-13,0,0,59,2020-01-01 00:00:00,2020-01-01 00:00:59,0.2518875854355948,0.09555581424917492
T-13,1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.3146307723862784,0.09555581424917492
T-13,2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.37724921533039635,0.09555581424917492
T-13,3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.43980599726949415,0.09555581424917492
T-13,4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.4391371139458247,0.09555581424917492
T-13,5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.43845974973269863,0.09555581424917492
T-13,6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.43785827926227017,0.09555581424917492
T-13,7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.43720272183418274,0.09555581424917492
T-13,8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.4365351285253252,0.09555581424917492
T-13,9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.43589578356061665,0.09555581424917492
T-13,10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.43522687894957407,0.09555581424917492
T-13,11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.43454894423484797,0.09555581424917492
T-13,12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.4338452092238835,0.09555581424917492
T-13,13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.4331275522708893,0.09555581424917492
T-13,14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.43240720885140554,0.09555581424917492
T-13,15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.44206631609371727,0.09555581424917492
T-13,16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.4542161694594791,0.09555581424917492
T-13,17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.46647775598934715,0.09555581424917492
T-13,18,18,77,2020-01-01 00:00:18,2020-01-01 00:01:17,0.4788547456264496,0.09555581424917492
T-13,19,19,78,2020-01-01 00:00:19,2020-01-01 00:01:18,0.4912234246730804,0.09555581424917492
T-13,20,20,79,2020-01-01 00:00:20,2020-01-01 00:01:19,0.5036420396396092,0.09555581424917492
T-13,21,21,80,2020-01-01 00:00:21,2020-01-01 00:01:20,0.5159843734332493,0.09555581424917492
T-13,22,22,81,2020-01-01 00:00:22,2020-01-01 00:01:21,0.5179027233804976,0.09555581424917492
