series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
C-1,1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.00612270033785275,0.0066993862523564264
C-1,2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.007254905998706817,0.0066993862523564264
C-1,3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.0083372543698975,0.0066993862523564264
C-1,4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.008079078248036758,0.0066993862523564264
C-1,5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.007694448477455547,0.0066993862523564264
C-1,6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.00755971111357212,0.0066993862523564264
C-1,7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.007460802993071931,0.0066993862523564264
C-1,8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.00736554485878774,0.0066993862523564264
C-1,9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.007299005852213928,0.0066993862523564264
C-1,10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.007271085134042161,0.0066993862523564264
C-1,11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.0073326686397194845,0.0066993862523564264
C-1,12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.007485636975616215,0.0066993862523564264
C-1,13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.007376456367118017,0.0066993862523564264
C-1,14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.007246591949037143,0.0066993862523564264
C-1,15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.007197813463530369,0.0066993862523564264
C-1,16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.0071386794027473235,0.0066993862523564264
C-1,17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.007083622871765068,0.0066993862523564264
C-1,18,18,77,2020-01-01 00:00:18,2020-01-01 00:01:17,0.0069964830098407605,0.0066993862523564264
C-1,19,19,78,2020-01-01 00:00:19,2020-01-01 00:01:18,0.006967295559921435,0.0066993862523564264
C-1,20,20,79,2020-01-01 00:00:20,2020-01-01 00:01:19,0.006963808821248156,0.0066993862523564264
C-1,21,21,80,2020-01-01 00:00:21,2020-01-01 00:01:20,0.006973412752683672,0.0066993862523564264
C-1,22,22,81,2020-01-01 00:00:22,2020-01-01 00:01:21,0.006922623741307428,0.0066993862523564264
C-1,23,23,82,2020-01-01 00:00:23,2020-01-01 00:01:22,0.006887252242969614,0.0066993862523564264
C-1,24,24,83,2020-01-01 00:00:24,2020-01-01 00:01:23,0.006883534137159585,0.0066993862523564264
C-1,25,25,84,2020-01-01 00:00:25,2020-01-01 00:01:24,0.006835364137909241,0.0066993862523564264
C-1,26,26,85,2020-01-01 00:00:26,2020-01-01 00:01:25,0.006772367350224937,0.0066993862523564264
C-1,27,27,86,2020-01-01 00:00:27,2020-01-01 00:01:26,0.006720371743930238,0.0066993862523564264
C-1,28,28,87,2020-01-01 00:00:28,2020-01-01 00:01:27,0.006706699329827513,0.0066993862523564264
C-1,29,29,88,2020-01-01 00:00:29,2020-01-01 00:01:28,0.006714986038527318,0.0066993862523564264
C-1,30,30,89,2020-01-01 00:00:30,2020-01-01 00:01:29,0.006754541037870304,0.0066993862523564264
C-1,31,31,90,2020-01-01 00:00:31,2020-01-01 00:01:30,0.006771181111357041,0.0066993862523564264
C-1,32,32,91,2020-01-01 00:00:32,2020-01-01 00:01:31,0.006855544700686419,0.0066993862523564264
C-1,33,33,92,2020-01-01 00:00:33,2020-01-01 00:01:32,0.006947184247629982,0.0066993862523564264
C-1,34,34,93,2020-01-01 00:00:34,2020-01-01 00:01:33,0.00701460036049996,0.0066993862523564264
C-1,35,35,94,2020-01-01 00:00:35,2020-01-01 00:01:34,0.0070218391317342,0.0066993862523564264
C-1,36,36,95,2020-01-01 00:00:36,2020-01-01 00:01:35,0.006969161930360963,0.0066993862523564264
C-1,37,37,96,2020-01-01 00:00:37,2020-01-01 00:01:36,0.007086812052875757,0.0066993862523564264
C-1,38,38,97,2020-01-01 00:00:38,2020-01-01 00:01:37,0.007181722072086163,0.0066993862523564264
C-1,39,39,98,2020-01-01 00:00:39,2020-01-01 00:01:38,0.007257825561932154,0.0066993862523564264
C-1,40,40,99,2020-01-01 00:00:40,2020-01-01 00:01:39,0.007356863601931503,0.0066993862523564264
C-1,41,41,100,2020-01-01 00:00:41,2020-01-01 00:01:40,0.007391403961394514,0.0066993862523564264
C-1,42,42,101,2020-01-01 00:00:42,2020-01-01 00:01:41,0.007450703797595841,0.0066993862523564264
C-1,43,43,102,2020-01-01 00:00:43,2020-01-01 00:01:42,0.007507000185017074,0.0066993862523564264
C-1,44,44,103,2020-01-01 00:00:44,2020-01-01 00:01:43,0.007423756843698876,0.0066993862523564264
C-1,45,45,104,2020-01-01 00:00:45,2020-01-01 00:01:44,0.007351369463971682,0.0066993862523564264
C-1,46,46,105,2020-01-01 00:00:46,2020-01-01 00:01:45,0.007275605773819344,0.0066993862523564264
C-1,47,47,106,2020-01-01 00:00:47,2020-01-01 00:01:46,0.007167053874582051,0.0066993862523564264
C-1,48,48,107,2020-01-01 00:00:48,2020-01-01 00:01:47,0.007152799184301069,0.0066993862523564264
C-1,49,49,108,2020-01-01 00:00:49,2020-01-01 00:01:48,0.007125917888645614,0.0066993862523564264
C-1,50,50,109,2020-01-01 00:00:50,2020-01-01 00:01:49,0.007135804276913404,0.0066993862523564264
C-1,51,51,110,2020-01-01 00:00:51,2020-01-01 00:01:50,0.007076959258743695,0.0066993862523564264
C-1,52,52,111,2020-01-01 00:00:52,2020-01-01 00:01:51,0.0070499071984418795,0.0066993862523564264
C-1,53,53,112,2020-01-01 00:00:53,2020-01-01 00:01:52,0.006971692999026604,0.0066993862523564264
C-1,54,54,113,2020-01-01 00:00:54,2020-01-01 00:01:53,0.006886354913668973,0.0066993862523564264
C-1,55,55,114,2020-01-01 00:00:55,2020-01-01 00:01:54,0.006787915115377732,0.0066993862523564264
C-1,56,56,115,2020-01-01 00:00:56,2020-01-01 00:01:55,0.006732113991997072,0.0066993862523564264
C-1,57,57,116,2020-01-01 00:00:57,2020-01-01 00:01:56,0.006694810664547341,0.0066993862523564264
C-1,59,59,118,2020-01-01 00:00:59,2020-01-01 00:01:58,0.006662238854914903,0.0066993862523564264
C-1,60,60,119,2020-01-01 00:01:00,2020-01-01 00:01:59,0.0066993862523564264,0.0066993862523564264
C-1,61,61,120,2020-01-01 00:01:01,2020-01-01 00:02:00,0.006747047283819743,0.0066993862523564264
C-1,62,62,121,2020-01-01 00:01:02,2020-01-01 00:02:01,0.006774920371494122,0.0066993862523564264
C-1,63,63,122,2020-01-01 00:01:03,2020-01-01 00:02:02,0.006748014196221316,0.0066993862523564264
C-1,64,64,123,2020-01-01 00:01:04,2020-01-01 00:02:03,0.006686136924794741,0.0066993862523564264
C-1,65,65,124,2020-01-01 00:01:05,2020-01-01 00:02:04,0.006806891078927685,0.0066993862523564264
C-1,66,66,125,2020-01-01 00:01:06,2020-01-01 00:02:05,0.006916497834026813,0.0066993862523564264
C-1,67,67,126,2020-01-01 00:01:07,2020-01-01 00:02:06,0.007020231136786085,0.0066993862523564264
C-1,68,68,127,2020-01-01 00:01:08,2020-01-01 00:02:07,0.007129924371838568,0.0066993862523564264
C-1,69,69,128,2020-01-01 00:01:09,2020-01-01 00:02:08,0.007286667823791502,0.0066993862523564264
C-1,70,70,129,2020-01-01 00:01:10,2020-01-01 00:02:09,0.007401385411087955,0.0066993862523564264
C-1,71,71,130,2020-01-01 00:01:11,2020-01-01 00:02:10,0.0075196731569511545,0.0066993862523564264
C-1,72,72,131,2020-01-01 00:01:12,2020-01-01 00:02:11,0.007395130449107714,0.0066993862523564264
C-1,73,73,132,2020-01-01 00:01:13,2020-01-01 00:02:12,0.007342836154358727,0.0066993862523564264
C-1,74,74,133,2020-01-01 00:01:14,2020-01-01 00:02:13,0.007276204481188741,0.0066993862523564264
C-1,75,75,134,2020-01-01 00:01:15,2020-01-01 00:02:14,0.0072095853143504685,0.0066993862523564264
C-1,76,76,135,2020-01-01 00:01:16,2020-01-01 00:02:15,0.007106908530529056,0.0066993862523564264
C-1,77,77,136,2020-01-01 00:01:17,2020-01-01 00:02:16,0.0070920223370194435,0.0066993862523564264
C-1,78,78,137,2020-01-01 00:01:18,2020-01-01 00:02:17,0.007072786467948129,0.0066993862523564264
C-1,79,79,138,2020-01-01 00:01:19,2020-01-01 00:02:18,0.007085943328482764,0.0066993862523564264
C-1,80,80,139,2020-01-01 00:01:20,2020-01-01 00:02:19,0.007038141334695476,0.0066993862523564264
C-1,81,81,140,2020-01-01 00:01:21,2020-01-01 00:02:20,0.007023296585040433,0.0066993862523564264
C-1,82,82,141,2020-01-01 00:01:22,2020-01-01 00:02:21,0.00695574509778193,0.0066993862523564264
C-1,83,83,142,2020-01-01 00:01:23,2020-01-01 00:02:22,0.006878115768943514,0.0066993862523564264
C-1,84,84,143,2020-01-01 00:01:24,2020-01-01 00:02:23,0.006799445953220129,0.0066993862523564264
C-1,85,85,144,2020-01-01 00:01:25,2020-01-01 00:02:24,0.006751526812357561,0.0066993862523564264
C-1,86,86,145,2020-01-01 00:01:26,2020-01-01 00:02:25,0.006720578697110925,0.0066993862523564264
C-1,87,87,146,2020-01-01 00:01:27,2020-01-01 00:02:26,0.006713627837598323,0.0066993862523564264
C-1,88,88,147,2020-01-01 00:01:28,2020-01-01 00:02:27,0.006681220739015511,0.0066993862523564264
C-1,89,89,148,2020-01-01 00:01:29,2020-01-01 00:02:28,0.00672568440703409,0.0066993862523564264
C-1,90,90,149,2020-01-01 00:01:30,2020-01-01 00:02:29,0.006819545757025479,0.0066993862523564264
C-1,91,91,150,2020-01-01 00:01:31,2020-01-01 00:02:30,0.006907215075833457,0.0066993862523564264
C-1,92,92,151,2020-01-01 00:01:32,2020-01-01 00:02:31,0.007082449804459299,0.0066993862523564264
C-1,93,93,152,2020-01-01 00:01:33,2020-01-01 00:02:32,0.007224355092538254,0.0066993862523564264
C-1,94,94,153,2020-01-01 00:01:34,2020-01-01 00:02:33,0.007207281821008239,0.0066993862523564264
C-1,95,95,154,2020-01-01 00:01:35,2020-01-01 00:02:34,0.007335492742380925,0.0066993862523564264
C-1,96,96,155,2020-01-01 00:01:36,2020-01-01 00:02:35,0.007421713721539293,0.0066993862523564264
C-1,97,97,156,2020-01-01 00:01:37,2020-01-01 00:02:36,0.0074788750415401796,0.0066993862523564264
C-1,98,98,157,2020-01-01 00:01:38,2020-01-01 00:02:37,0.0075317251362970895,0.0066993862523564264
C-1,99,99,158,2020-01-01 00:01:39,2020-01-01 00:02:38,0.0075085230304726535,0.0066993862523564264
C-1,100,100,159,2020-01-01 00:01:40,2020-01-01 00:02:39,0.007426670885511806,0.0066993862523564264
C-1,101,101,160,2020-01-01 00:01:41,2020-01-01 00:02:40,0.00746160080390317,0.0066993862523564264
C-1,102,102,161,2020-01-01 00:01:42,2020-01-01 00:02:41,0.007319147964673383,0.0066993862523564264
C-1,103,103,162,2020-01-01 00:01:43,2020-01-01 00:02:42,0.007254501139479024,0.0066993862523564264
C-1,104,104,163,2020-01-01 00:01:44,2020-01-01 00:02:43,0.007180433520781141,0.0066993862523564264
C-1,105,105,164,2020-01-01 00:01:45,2020-01-01 00:02:44,0.007103252490716321,0.0066993862523564264
C-1,106,106,165,2020-01-01 00:01:46,2020-01-01 00:02:45,0.007015620358288287,0.0066993862523564264
C-1,107,107,166,2020-01-01 00:01:47,2020-01-01 00:02:46,0.00697911690388407,0.0066993862523564264
C-1,108,108,167,2020-01-01 00:01:48,2020-01-01 00:02:47,0.006964616410966429,0.0066993862523564264
