series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
M-1,0,0,59,2020-01-01 00:00:00,2020-01-01 00:00:59,0.045343169144221714,0.04972955584526062
M-1,1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.05594927498272487,0.04972955584526062
M-1,2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.06624790174620492,0.04972955584526062
M-1,3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.07632371144635336,0.04972955584526062
M-1,4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.07445994338818959,0.04972955584526062
M-1,5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.07236351179225103,0.04972955584526062
M-1,6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.0706781702382224,0.04972955584526062
M-1,7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.06809623220137187,0.04972955584526062
M-1,8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.06557682156562805,0.04972955584526062
M-1,9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.06308570397751673,0.04972955584526062
M-1,10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.060603122626032145,0.04972955584526062
M-1,11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.05817708479506629,0.04972955584526062
M-1,12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.05611200524227959,0.04972955584526062
M-1,13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.053799935749598904,0.04972955584526062
M-1,14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.052610997642789564,0.04972955584526062
M-1,15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.05164410067456109,0.04972955584526062
M-1,16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.05093696873102869,0.04972955584526062
M-1,17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.05043051764369011,0.04972955584526062
M-1,18,18,77,2020-01-01 00:00:18,2020-01-01 00:01:17,0.050090785537447245,0.04972955584526062
M-1,19,19,78,2020-01-01 00:00:19,2020-01-01 00:01:18,0.049890549055167606,0.04972955584526062
M-1,20,20,79,2020-01-01 00:00:20,2020-01-01 00:01:19,0.04979795590043067,0.04972955584526062
M-1,21,21,80,2020-01-01 00:00:21,2020-01-01 00:01:20,0.049786816218069616,0.04972955584526062
M-1,22,22,81,2020-01-01 00:00:22,2020-01-01 00:01:21,0.04985061660408973,0.04972955584526062
M-1,23,23,82,2020-01-01 00:00:23,2020-01-01 00:01:22,0.051851869693824215,0.04972955584526062
M-1,24,24,83,2020-01-01 00:00:24,2020-01-01 00:01:23,0.0544298237987927,0.04972955584526062
M-1,25,25,84,2020-01-01 00:00:25,2020-01-01 00:01:24,0.05714959278702736,0.04972955584526062
M-1,26,26,85,2020-01-01 00:00:26,2020-01-01 00:01:25,0.06002184588994298,0.04972955584526062
M-1,27,27,86,2020-01-01 00:00:27,2020-01-01 00:01:26,0.06314222727503095,0.04972955584526062
M-1,28,28,87,2020-01-01 00:00:28,2020-01-01 00:01:27,0.06647617582763944,0.04972955584526062
M-1,29,29,88,2020-01-01 00:00:29,2020-01-01 00:01:28,0.06996137648820877,0.04972955584526062
M-1,30,30,89,2020-01-01 00:00:30,2020-01-01 00:01:29,0.07162248556103025,0.04972955584526062
M-1,31,31,90,2020-01-01 00:00:31,2020-01-01 00:01:30,0.07269677200487681,0.04972955584526062
M-1,32,32,91,2020-01-01 00:00:32,2020-01-01 00:01:31,0.0734232451234545,0.04972955584526062
M-1,33,33,92,2020-01-01 00:00:33,2020-01-01 00:01:32,0.07401000176157269,0.04972955584526062
M-1,34,34,93,2020-01-01 00:00:34,2020-01-01 00:01:33,0.0736043815101896,0.04972955584526062
M-1,35,35,94,2020-01-01 00:00:35,2020-01-01 00:01:34,0.07108832150697708,0.04972955584526062
M-1,36,36,95,2020-01-01 00:00:36,2020-01-01 00:01:35,0.06733071484736033,0.04972955584526062
M-1,37,37,96,2020-01-01 00:00:37,2020-01-01 00:01:36,0.06353106030396052,0.04972955584526062
M-1,38,38,97,2020-01-01 00:00:38,2020-01-01 00:01:37,0.059857423284224096,0.04972955584526062
M-1,39,39,98,2020-01-01 00:00:39,2020-01-01 00:01:38,0.057434114494494024,0.04972955584526062
M-1,40,40,99,2020-01-01 00:00:40,2020-01-01 00:01:39,0.055506196937390735,0.04972955584526062
