series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
A-8,1230,5820,2020-01-01 00:20:30,2020-01-01 01:37:00,1230,5761,0.7582821164812359,0.41071939666414603,0.10126117297581264
A-8,6258,8302,2020-01-01 01:44:18,2020-01-01 02:18:22,6258,8243,0.5697032042912075,0.29801884748940927,0.10126117297581264
A-8,5765,6308,2020-01-01 01:36:05,2020-01-01 01:45:08,5765,6249,0.39035178082329886,0.21344306395006463,0.10126117297581264
A-8,195,550,2020-01-01 00:03:15,2020-01-01 00:09:10,195,491,0.38377339499337326,0.1944293317390841,0.10126117297581264
A-8,0,241,2020-01-01 00:00:00,2020-01-01 00:04:01,0,182,0.32721535222870957,0.19980187023714313,0.10126117297581264
A-8,1111,1238,2020-01-01 00:18:31,2020-01-01 00:20:38,1111,1179,0.2533217583383832,0.19681995354330561,0.10126117297581264
A-8,8276,8373,2020-01-01 02:17:56,2020-01-01 02:19:33,8276,8314,0.21337661572865074,0.17067721428779456,0.10126117297581264
A-8,1038,1167,2020-01-01 00:17:18,2020-01-01 00:19:27,1038,1108,0.18608373616422927,0.14977479735070787,0.10126117297581264
A-8,504,662,2020-01-01 00:08:24,2020-01-01 00:11:02,504,603,0.18490144610404968,0.1420894969254732,0.10126117297581264
A-8,995,1093,2020-01-01 00:16:35,2020-01-01 00:18:13,995,1034,0.1319436973759106,0.11995602795588119,0.10126117297581264
A-8,746,811,2020-01-01 00:12:26,2020-01-01 00:13:31,746,752,0.11124712973833083,0.10944699024667545,0.10126117297581264
A-8,1182,1253,2020-01-01 00:19:42,2020-01-01 00:20:53,1182,1194,0.11100747436285018,0.10665320416728218,0.10126117297581264
A-8,729,796,2020-01-01 00:12:09,2020-01-01 00:13:16,729,737,0.10744681209325792,0.10521724122384238,0.10126117297581264
A-8,871,933,2020-01-01 00:14:31,2020-01-01 00:15:33,871,874,0.10585130218948635,0.10444978810846806,0.10126117297581264
