series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
A-8,0,0,59,2020-01-01 00:00:00,2020-01-01 00:00:59,0.10536268140588488,0.10126117297581264
A-8,1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.1315732321568898,0.10126117297581264
A-8,2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.1576686054468155,0.10126117297581264
A-8,3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.18367638119629448,0.10126117297581264
A-8,4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.18314411171845024,0.10126117297581264
A-8,5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.18246268800326754,0.10126117297581264
A-8,6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.1818019960607801,0.10126117297581264
A-8,7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.18096471045698437,0.10126117297581264
A-8,8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.1800490149429866,0.10126117297581264
A-8,9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.17910256556102208,0.10126117297581264
A-8,10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.17808506744248526,0.10126117297581264
A-8,11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.177092222230775,0.10126117297581264
A-8,12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.17627122785363877,0.10126117297581264
A-8,13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.17530780604907442,0.10126117297581264
A-8,14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.17539371975830623,0.10126117297581264
A-8,15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.17191251048019954,0.10126117297581264
A-8,16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.17573516070842743,0.10126117297581264
A-8,17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.17045973667076655,0.10126117297581264
A-8,18,18,77,2020-01-01 00:00:18,2020-01-01 00:01:17,0.1639008436884199,0.10126117297581264
A-8,19,19,78,2020-01-01 00:00:19,2020-01-01 00:01:18,0.1549860867006438,0.10126117297581264
A-8,20,20,79,2020-01-01 00:00:20,2020-01-01 00:01:19,0.1461554244160652,0.10126117297581264
A-8,21,21,80,2020-01-01 00:00:21,2020-01-01 00:01:20,0.13636627154690878,0.10126117297581264
A-8,22,22,81,2020-01-01 00:00:22,2020-01-01 00:01:21,0.13024204224348068,0.10126117297581264
A-8,23,23,82,2020-01-01 00:00:23,2020-01-01 00:01:22,0.11685764363833835,0.10126117297581264
A-8,24,24,83,2020-01-01 00:00:24,2020-01-01 00:01:23,0.11526273190975189,0.10126117297581264
A-8,25,25,84,2020-01-01 00:00:25,2020-01-01 00:01:24,0.11609664346490588,0.10126117297581264
A-8,26,26,85,2020-01-01 00:00:26,2020-01-01 00:01:25,0.11941250626529966,0.10126117297581264
A-8,27,27,86,2020-01-01 00:00:27,2020-01-01 00:01:26,0.12302749391113009,0.10126117297581264
A-8,28,28,87,2020-01-01 00:00:28,2020-01-01 00:01:27,0.12696522900036403,0.10126117297581264
A-8,29,29,88,2020-01-01 00:00:29,2020-01-01 00:01:28,0.13111332378217153,0.10126117297581264
A-8,30,30,89,2020-01-01 00:00:30,2020-01-01 00:01:29,0.13555702567100525,0.10126117297581264
A-8,31,31,90,2020-01-01 00:00:31,2020-01-01 00:01:30,0.13771354939256394,0.10126117297581264
