win_index,start_idx,end_idx,timestamp_start,timestamp_end,recon_mse,score,y_pred,threshold
0,0,59,2020-01-01 00:00:00,2020-01-01 00:00:59,0.0031880957540124655,0.3180878162384033,0,0.8109713133403232
1,1,60,2020-01-01 00:00:01,2020-01-01 00:01:00,0.0031350168865174055,0.3985573649406433,0,0.8109713133403232
2,2,61,2020-01-01 00:00:02,2020-01-01 00:01:01,0.003064950229600072,0.48075791767665316,0,0.8109713133403232
3,3,62,2020-01-01 00:00:03,2020-01-01 00:01:02,0.0029953718185424805,0.5629286340304783,0,0.8109713133403232
4,4,63,2020-01-01 00:00:04,2020-01-01 00:01:03,0.002965787425637245,0.5655877334730965,0,0.8109713133403232
5,5,64,2020-01-01 00:00:05,2020-01-01 00:01:04,0.002870915224775672,0.5672488468033927,0,0.8109713133403232
6,6,65,2020-01-01 00:00:06,2020-01-01 00:01:05,0.002787605859339237,0.5680491157940456,0,0.8109713133403232
7,7,66,2020-01-01 00:00:07,2020-01-01 00:01:06,0.0026911210734397173,0.5679843851498195,0,0.8109713133403232
8,8,67,2020-01-01 00:00:08,2020-01-01 00:01:07,0.002584767295047641,0.5664112738200596,0,0.8109713133403232
9,9,68,2020-01-01 00:00:09,2020-01-01 00:01:08,0.0024681014474481344,0.5610974601336888,0,0.8109713133403232
10,10,69,2020-01-01 00:00:10,2020-01-01 00:01:09,0.0023332631681114435,0.5568223340170724,0,0.8109713133403232
11,11,70,2020-01-01 00:00:11,2020-01-01 00:01:10,0.0021724614780396223,0.5473585895129612,0,0.8109713133403232
12,12,71,2020-01-01 00:00:12,2020-01-01 00:01:11,0.002063935389742255,0.538374764578683,0,0.8109713133403232
13,13,72,2020-01-01 00:00:13,2020-01-01 00:01:12,0.0020261805038899183,0.5309614283697945,0,0.8109713133403232
14,14,73,2020-01-01 00:00:14,2020-01-01 00:01:13,0.001962769776582718,0.5229755895478385,0,0.8109713133403232
15,15,74,2020-01-01 00:00:15,2020-01-01 00:01:14,0.0019364611944183707,0.5133447178772517,0,0.8109713133403232
16,16,75,2020-01-01 00:00:16,2020-01-01 00:01:15,0.0019404774066060781,0.5004579126834869,0,0.8109713133403232
17,17,76,2020-01-01 00:00:17,2020-01-01 00:01:16,0.0019243978895246983,0.48675501346588135,0,0.8109713133403232
18,18,77,2020-01-01 00:00:18,2020-01-01 00:01:17,0.0019182834075763822,0.47961006845746723,0,0.8109713133403232
19,19,78,2020-01-01 00:00:19,2020-01-01 00:01:18,0.0018519244622439146,0.47229197195598055,0,0.8109713133403232
20,20,79,2020-01-01 00:00:20,2020-01-01 00:01:19,0.0018725713016465306,0.461721190384456,0,0.8109713133403232
21,21,80,2020-01-01 00:00:21,2020-01-01 00:01:20,0.001853920053690672,0.45270395278930664,0,0.8109713133403232
22,22,81,2020-01-01 00:00:22,2020-01-01 00:01:21,0.001777151832357049,0.4412359382425035,0,0.8109713133403232
23,23,82,2020-01-01 00:00:23,2020-01-01 00:01:22,0.001716954866424203,0.43505979010037005,0,0.8109713133403232
24,24,83,2020-01-01 00:00:24,2020-01-01 00:01:23,0.0016929847188293934,0.42990205969129286,0,0.8109713133403232
25,25,84,2020-01-01 00:00:25,2020-01-01 00:01:24,0.0016359565779566765,0.4227576426097325,0,0.8109713133403232
26,26,85,2020-01-01 00:00:26,2020-01-01 00:01:25,0.0016252681380137801,0.41185976777757916,0,0.8109713133403232
27,27,86,2020-01-01 00:00:27,2020-01-01 00:01:26,0.0016390372766181827,0.39744582772254944,0,0.8109713133403232
28,28,87,2020-01-01 00:00:28,2020-01-01 00:01:27,0.0016303155571222305,0.3831742916788373,0,0.8109713133403232
29,29,88,2020-01-01 00:00:29,2020-01-01 00:01:28,0.0016376909334212542,0.37621971964836115,0,0.8109713133403232
30,30,89,2020-01-01 00:00:30,2020-01-01 00:01:29,0.0015522076282650232,0.3705878853797912,0,0.8109713133403232
31,31,90,2020-01-01 00:00:31,2020-01-01 00:01:30,0.0016020041657611728,0.36791641797338215,0,0.8109713133403232
