series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
A-2,4515,4606,2020-01-01 01:15:15,2020-01-01 01:16:46,4515,4547,0.6600701894078936,0.5854994563055245,0.4512310751846858
A-2,2363,2470,2020-01-01 00:39:23,2020-01-01 00:41:10,2363,2411,0.6458792516163417,0.5954925145943033,0.4512310751846858
A-2,2711,2824,2020-01-01 00:45:11,2020-01-01 00:47:04,2711,2765,0.6341942548751831,0.5877147234105444,0.4512310751846858
A-2,284,398,2020-01-01 00:04:44,2020-01-01 00:06:38,284,339,0.6040724515914917,0.5463050900369274,0.4512310751846858
A-2,2082,2194,2020-01-01 00:34:42,2020-01-01 00:36:34,2082,2135,0.6028337734086172,0.5609129448101002,0.4512310751846858
A-2,2452,2561,2020-01-01 00:40:52,2020-01-01 00:42:41,2452,2502,0.5906988978385924,0.551278184608919,0.4512310751846858
A-2,1551,1624,2020-01-01 00:25:51,2020-01-01 00:27:04,1551,1565,0.5640089597020831,0.5273890231336866,0.4512310751846858
A-2,1368,1442,2020-01-01 00:22:48,2020-01-01 00:24:02,1368,1383,0.5245911478996277,0.4936973282269069,0.4512310751846858
A-2,1816,1925,2020-01-01 00:30:16,2020-01-01 00:32:05,1816,1866,0.5221561704363142,0.4908561687342593,0.4512310751846858
A-2,194,292,2020-01-01 00:03:14,2020-01-01 00:04:52,194,233,0.5151124170848301,0.48765040295464657,0.4512310751846858
A-2,1387,1473,2020-01-01 00:23:07,2020-01-01 00:24:33,1387,1414,0.5090866216591426,0.48443397058516124,0.4512310751846858
A-2,3632,3713,2020-01-01 01:00:32,2020-01-01 01:01:53,3632,3654,0.49784598605973385,0.47637076703658016,0.4512310751846858
A-2,4088,4172,2020-01-01 01:08:08,2020-01-01 01:09:32,4088,4113,0.49744669454438345,0.4792257799552036,0.4512310751846858
A-2,4829,4893,2020-01-01 01:20:29,2020-01-01 01:21:33,4829,4834,0.4779244789055415,0.46968343002455565,0.4512310751846858
A-2,1909,1975,2020-01-01 00:31:49,2020-01-01 00:32:55,1909,1916,0.4777128483567919,0.4676165288048131,0.4512310751846858
A-2,4070,4135,2020-01-01 01:07:50,2020-01-01 01:08:55,4070,4076,0.4770226350852422,0.46684700007341345,0.4512310751846858
A-2,4472,4536,2020-01-01 01:14:32,2020-01-01 01:15:36,4472,4477,0.4750753002507345,0.46638236159370056,0.4512310751846858
A-2,4437,4501,2020-01-01 01:13:57,2020-01-01 01:15:01,4437,4442,0.47363375340189257,0.4652627018235979,0.4512310751846858
A-2,3725,3794,2020-01-01 01:02:05,2020-01-01 01:03:14,3725,3735,0.4733767424310957,0.46396579099940016,0.4512310751846858
A-2,1935,1998,2020-01-01 00:32:15,2020-01-01 00:33:18,1935,1939,0.45844777567046024,0.45603002565247663,0.4512310751846858
