series,win_idx,point_start_idx,point_end_idx,start_time,end_time,score,threshold
A-2,193,193,252,2020-01-01 00:03:13,2020-01-01 00:04:12,0.44078890766416273,0.4512310751846858
A-2,194,194,253,2020-01-01 00:03:14,2020-01-01 00:04:13,0.4567011722496577,0.4512310751846858
A-2,195,195,254,2020-01-01 00:03:15,2020-01-01 00:04:14,0.4734580772263663,0.4512310751846858
A-2,196,196,255,2020-01-01 00:03:16,2020-01-01 00:04:15,0.4897607692650386,0.4512310751846858
A-2,197,197,256,2020-01-01 00:03:17,2020-01-01 00:04:16,0.4995804471629006,0.4512310751846858
A-2,198,198,257,2020-01-01 00:03:18,2020-01-01 00:04:17,0.5013131925037928,0.4512310751846858
A-2,199,199,258,2020-01-01 00:03:19,2020-01-01 00:04:18,0.5025308898517064,0.4512310751846858
A-2,200,200,259,2020-01-01 00:03:20,2020-01-01 00:04:19,0.5034971109458378,0.4512310751846858
A-2,201,201,260,2020-01-01 00:03:21,2020-01-01 00:04:20,0.5041711713586535,0.4512310751846858
A-2,202,202,261,2020-01-01 00:03:22,2020-01-01 00:04:21,0.5023884304932186,0.4512310751846858
A-2,203,203,262,2020-01-01 00:03:23,2020-01-01 00:04:22,0.5015894046851567,0.4512310751846858
A-2,204,204,263,2020-01-01 00:03:24,2020-01-01 00:04:23,0.49583269442830763,0.4512310751846858
A-2,205,205,264,2020-01-01 00:03:25,2020-01-01 00:04:24,0.4895684335912977,0.4512310751846858
A-2,206,206,265,2020-01-01 00:03:26,2020-01-01 00:04:25,0.4821500352450779,0.4512310751846858
A-2,207,207,266,2020-01-01 00:03:27,2020-01-01 00:04:26,0.4743647745677403,0.4512310751846858
A-2,208,208,267,2020-01-01 00:03:28,2020-01-01 00:04:27,0.46568141664777485,0.4512310751846858
A-2,209,209,268,2020-01-01 00:03:29,2020-01-01 00:04:28,0.4601086803844997,0.4512310751846858
A-2,210,210,269,2020-01-01 00:03:30,2020-01-01 00:04:29,0.4543731595788683,0.4512310751846858
A-2,211,211,270,2020-01-01 00:03:31,2020-01-01 00:04:30,0.45528471895626615,0.4512310751846858
A-2,212,212,271,2020-01-01 00:03:32,2020-01-01 00:04:31,0.4573133332388742,0.4512310751846858
A-2,213,213,272,2020-01-01 00:03:33,2020-01-01 00:04:32,0.46005912763731827,0.4512310751846858
A-2,214,214,273,2020-01-01 00:03:34,2020-01-01 00:04:33,0.46389300482613705,0.4512310751846858
A-2,215,215,274,2020-01-01 00:03:35,2020-01-01 00:04:34,0.4718106133597238,0.4512310751846858
A-2,216,216,275,2020-01-01 00:03:36,2020-01-01 00:04:35,0.47860448701041086,0.4512310751846858
A-2,217,217,276,2020-01-01 00:03:37,2020-01-01 00:04:36,0.4855287117617471,0.4512310751846858
A-2,218,218,277,2020-01-01 00:03:38,2020-01-01 00:04:37,0.49267736077308655,0.4512310751846858
A-2,219,219,278,2020-01-01 00:03:39,2020-01-01 00:04:38,0.49963108556611197,0.4512310751846858
A-2,220,220,279,2020-01-01 00:03:40,2020-01-01 00:04:39,0.5052628474576132,0.4512310751846858
A-2,221,221,280,2020-01-01 00:03:41,2020-01-01 00:04:40,0.5085033433777946,0.4512310751846858
A-2,222,222,281,2020-01-01 00:03:42,2020-01-01 00:04:41,0.5082970517022269,0.4512310751846858
A-2,223,223,282,2020-01-01 00:03:43,2020-01-01 00:04:42,0.5092305541038513,0.4512310751846858
A-2,224,224,283,2020-01-01 00:03:44,2020-01-01 00:04:43,0.5125717265265328,0.4512310751846858
A-2,225,225,284,2020-01-01 00:03:45,2020-01-01 00:04:44,0.5151124170848301,0.4512310751846858
A-2,226,226,285,2020-01-01 00:03:46,2020-01-01 00:04:45,0.5145267929349626,0.4512310751846858
A-2,227,227,286,2020-01-01 00:03:47,2020-01-01 00:04:46,0.5104208588600159,0.4512310751846858
A-2,228,228,287,2020-01-01 00:03:48,2020-01-01 00:04:47,0.5055735877582005,0.4512310751846858
A-2,229,229,288,2020-01-01 00:03:49,2020-01-01 00:04:48,0.4998789429664612,0.4512310751846858
A-2,230,230,289,2020-01-01 00:03:50,2020-01-01 00:04:49,0.4918275262628283,0.4512310751846858
A-2,231,231,290,2020-01-01 00:03:51,2020-01-01 00:04:50,0.4797253864152091,0.4512310751846858
A-2,232,232,291,2020-01-01 00:03:52,2020-01-01 00:04:51,0.4665658473968506,0.4512310751846858
A-2,233,233,292,2020-01-01 00:03:53,2020-01-01 00:04:52,0.4566469320229122,0.4512310751846858
A-2,234,234,293,2020-01-01 00:03:54,2020-01-01 00:04:53,0.45047938397952486,0.4512310751846858
A-2,283,283,342,2020-01-01 00:04:43,2020-01-01 00:05:42,0.40942737885883873,0.4512310751846858
A-2,284,284,343,2020-01-01 00:04:44,2020-01-01 00:05:43,0.45391459975923815,0.4512310751846858
A-2,285,285,344,2020-01-01 00:04:45,2020-01-01 00:05:44,0.48960396221705843,0.4512310751846858
A-2,286,286,345,2020-01-01 00:04:46,2020-01-01 00:05:45,0.5238726437091827,0.4512310751846858
A-2,287,287,346,2020-01-01 00:04:47,2020-01-01 00:05:46,0.5529282816818782,0.4512310751846858
A-2,288,288,347,2020-01-01 00:04:48,2020-01-01 00:05:47,0.5721794877733503,0.4512310751846858
A-2,289,289,348,2020-01-01 00:04:49,2020-01-01 00:05:48,0.582103031022208,0.4512310751846858
A-2,290,290,349,2020-01-01 00:04:50,2020-01-01 00:05:49,0.5817775045122417,0.4512310751846858
A-2,291,291,350,2020-01-01 00:04:51,2020-01-01 00:05:50,0.5777620247432164,0.4512310751846858
A-2,292,292,351,2020-01-01 00:04:52,2020-01-01 00:05:51,0.5733644877161298,0.4512310751846858
A-2,293,293,352,2020-01-01 00:04:53,2020-01-01 00:05:52,0.5688766837120056,0.4512310751846858
A-2,294,294,353,2020-01-01 00:04:54,2020-01-01 00:05:53,0.5652245879173279,0.4512310751846858
A-2,295,295,354,2020-01-01 00:04:55,2020-01-01 00:05:54,0.5627810018403189,0.4512310751846858
A-2,296,296,355,2020-01-01 00:04:56,2020-01-01 00:05:55,0.5609484825815473,0.4512310751846858
A-2,297,297,356,2020-01-01 00:04:57,2020-01-01 00:05:56,0.5608542902129036,0.4512310751846858
A-2,298,298,357,2020-01-01 00:04:58,2020-01-01 00:05:57,0.5617775491305759,0.4512310751846858
A-2,299,299,358,2020-01-01 00:04:59,2020-01-01 00:05:58,0.5624739953449793,0.4512310751846858
A-2,300,300,359,2020-01-01 00:05:00,2020-01-01 00:05:59,0.5628879410879952,0.4512310751846858
A-2,301,301,360,2020-01-01 00:05:01,2020-01-01 00:06:00,0.5634136114801679,0.4512310751846858
A-2,302,302,361,2020-01-01 00:05:02,2020-01-01 00:06:01,0.5631183130400521,0.4512310751846858
A-2,303,303,362,2020-01-01 00:05:03,2020-01-01 00:06:02,0.5636198435510907,0.4512310751846858
A-2,304,304,363,2020-01-01 00:05:04,2020-01-01 00:06:03,0.5657549585614885,0.4512310751846858
A-2,305,305,364,2020-01-01 00:05:05,2020-01-01 00:06:04,0.567692620413644,0.4512310751846858
A-2,306,306,365,2020-01-01 00:05:06,2020-01-01 00:06:05,0.5707888943808419,0.4512310751846858
A-2,307,307,366,2020-01-01 00:05:07,2020-01-01 00:06:06,0.5748166441917419,0.4512310751846858
A-2,308,308,367,2020-01-01 00:05:08,2020-01-01 00:06:07,0.5794934800692967,0.4512310751846858
A-2,309,309,368,2020-01-01 00:05:09,2020-01-01 00:06:08,0.5846614071301052,0.4512310751846858
A-2,310,310,369,2020-01-01 00:05:10,2020-01-01 00:06:09,0.589118046419961,0.4512310751846858
A-2,311,311,370,2020-01-01 00:05:11,2020-01-01 00:06:10,0.591490192072732,0.4512310751846858
A-2,312,312,371,2020-01-01 00:05:12,2020-01-01 00:06:11,0.5925885609218051,0.4512310751846858
A-2,313,313,372,2020-01-01 00:05:13,2020-01-01 00:06:12,0.594288672719683,0.4512310751846858
A-2,314,314,373,2020-01-01 00:05:14,2020-01-01 00:06:13,0.5977960910115923,0.4512310751846858
A-2,315,315,374,2020-01-01 00:05:15,2020-01-01 00:06:14,0.6007109710148403,0.4512310751846858
A-2,316,316,375,2020-01-01 00:05:16,2020-01-01 00:06:15,0.6035469429833549,0.4512310751846858
A-2,317,317,376,2020-01-01 00:05:17,2020-01-01 00:06:16,0.6040724515914917,0.4512310751846858
A-2,318,318,377,2020-01-01 00:05:18,2020-01-01 00:06:17,0.6025605882917131,0.4512310751846858
A-2,319,319,378,2020-01-01 00:05:19,2020-01-01 00:06:18,0.5960760372025625,0.4512310751846858
A-2,320,320,379,2020-01-01 00:05:20,2020-01-01 00:06:19,0.5817000099590846,0.4512310751846858
A-2,321,321,380,2020-01-01 00:05:21,2020-01-01 00:06:20,0.5641646725790841,0.4512310751846858
A-2,322,322,381,2020-01-01 00:05:22,2020-01-01 00:06:21,0.5456634674753461,0.4512310751846858
A-2,323,323,382,2020-01-01 00:05:23,2020-01-01 00:06:22,0.5250974042075021,0.4512310751846858
A-2,324,324,383,2020-01-01 00:05:24,2020-01-01 00:06:23,0.5060605108737946,0.4512310751846858
A-2,325,325,384,2020-01-01 00:05:25,2020-01-01 00:06:24,0.48955956952912466,0.4512310751846858
A-2,326,326,385,2020-01-01 00:05:26,2020-01-01 00:06:25,0.47886779904365534,0.4512310751846858
A-2,327,327,386,2020-01-01 00:05:27,2020-01-01 00:06:26,0.47562307545116966,0.4512310751846858
A-2,328,328,387,2020-01-01 00:05:28,2020-01-01 00:06:27,0.4778273318495069,0.4512310751846858
A-2,329,329,388,2020-01-01 00:05:29,2020-01-01 00:06:28,0.48145962187222063,0.4512310751846858
A-2,330,330,389,2020-01-01 00:05:30,2020-01-01 00:06:29,0.48665193574769156,0.4512310751846858
A-2,331,331,390,2020-01-01 00:05:31,2020-01-01 00:06:30,0.4918818388666425,0.4512310751846858
A-2,332,332,391,2020-01-01 00:05:32,2020-01-01 00:06:31,0.4975052050181798,0.4512310751846858
A-2,333,333,392,2020-01-01 00:05:33,2020-01-01 00:06:32,0.5040639638900757,0.4512310751846858
A-2,334,334,393,2020-01-01 00:05:34,2020-01-01 00:06:33,0.508957292352404,0.4512310751846858
A-2,335,335,394,2020-01-01 00:05:35,2020-01-01 00:06:34,0.5101909041404724,0.4512310751846858
A-2,336,336,395,2020-01-01 00:05:36,2020-01-01 00:06:35,0.5065502481801168,0.4512310751846858
A-2,337,337,396,2020-01-01 00:05:37,2020-01-01 00:06:36,0.49396248374666485,0.4512310751846858
A-2,338,338,397,2020-01-01 00:05:38,2020-01-01 00:06:37,0.4820163590567453,0.4512310751846858
A-2,339,339,398,2020-01-01 00:05:39,2020-01-01 00:06:38,0.4663424662181309,0.4512310751846858
A-2,340,340,399,2020-01-01 00:05:40,2020-01-01 00:06:39,0.4422132415430886,0.4512310751846858
A-2,1367,1367,1426,2020-01-01 00:22:47,2020-01-01 00:23:46,0.4468439434255872,0.4512310751846858
A-2,1368,1368,1427,2020-01-01 00:22:48,2020-01-01 00:23:47,0.46443611383438105,0.4512310751846858
A-2,1369,1369,1428,2020-01-01 00:22:49,2020-01-01 00:23:48,0.48192497662135525,0.4512310751846858
A-2,1370,1370,1429,2020-01-01 00:22:50,2020-01-01 00:23:49,0.49785197206905907,0.4512310751846858
A-2,1371,1371,1430,2020-01-01 00:22:51,2020-01-01 00:23:50,0.5063673768724714,0.4512310751846858
A-2,1372,1372,1431,2020-01-01 00:22:52,2020-01-01 00:23:51,0.5136779504162924,0.4512310751846858
A-2,1373,1373,1432,2020-01-01 00:22:53,2020-01-01 00:23:52,0.5214807561465672,0.4512310751846858
A-2,1374,1374,1433,2020-01-01 00:22:54,2020-01-01 00:23:53,0.5232289007731845,0.4512310751846858
A-2,1375,1375,1434,2020-01-01 00:22:55,2020-01-01 00:23:54,0.5245911478996277,0.4512310751846858
A-2,1376,1376,1435,2020-01-01 00:22:56,2020-01-01 00:23:55,0.5187684212412154,0.4512310751846858
A-2,1377,1377,1436,2020-01-01 00:22:57,2020-01-01 00:23:56,0.5099934254373824,0.4512310751846858
A-2,1378,1378,1437,2020-01-01 00:22:58,2020-01-01 00:23:57,0.5000595705849784,0.4512310751846858
A-2,1379,1379,1438,2020-01-01 00:22:59,2020-01-01 00:23:58,0.4883987648146493,0.4512310751846858
A-2,1380,1380,1439,2020-01-01 00:23:00,2020-01-01 00:23:59,0.47541063172476633,0.4512310751846858
A-2,1381,1381,1440,2020-01-01 00:23:01,2020-01-01 00:24:00,0.46538811922073364,0.4512310751846858
A-2,1382,1382,1441,2020-01-01 00:23:02,2020-01-01 00:24:01,0.45527187841279165,0.4512310751846858
A-2,1383,1383,1442,2020-01-01 00:23:03,2020-01-01 00:24:02,0.4523072455610548,0.4512310751846858
A-2,1384,1384,1443,2020-01-01 00:23:04,2020-01-01 00:24:03,0.4501853883266449,0.4512310751846858
A-2,1386,1386,1445,2020-01-01 00:23:06,2020-01-01 00:24:05,0.4508489625794547,0.4512310751846858
A-2,1387,1387,1446,2020-01-01 00:23:07,2020-01-01 00:24:06,0.45586576206343515,0.4512310751846858
A-2,1388,1388,1447,2020-01-01 00:23:08,2020-01-01 00:24:07,0.4610040656157902,0.4512310751846858
A-2,1389,1389,1448,2020-01-01 00:23:09,2020-01-01 00:24:08,0.46690790142331806,0.4512310751846858
A-2,1390,1390,1449,2020-01-01 00:23:10,2020-01-01 00:24:09,0.47353796448026386,0.4512310751846858
A-2,1391,1391,1450,2020-01-01 00:23:11,2020-01-01 00:24:10,0.48088513953345163,0.4512310751846858
A-2,1392,1392,1451,2020-01-01 00:23:12,2020-01-01 00:24:11,0.4887323294367109,0.4512310751846858
A-2,1393,1393,1452,2020-01-01 00:23:13,2020-01-01 00:24:12,0.49471441762787954,0.4512310751846858
A-2,1394,1394,1453,2020-01-01 00:23:14,2020-01-01 00:24:13,0.49796961886542185,0.4512310751846858
A-2,1395,1395,1454,2020-01-01 00:23:15,2020-01-01 00:24:14,0.49965977668762207,0.4512310751846858
A-2,1396,1396,1455,2020-01-01 00:23:16,2020-01-01 00:24:15,0.5008917919227055,0.4512310751846858
A-2,1397,1397,1456,2020-01-01 00:23:17,2020-01-01 00:24:16,0.5030630614076341,0.4512310751846858
A-2,1398,1398,1457,2020-01-01 00:23:18,2020-01-01 00:24:17,0.5065879268305642,0.4512310751846858
A-2,1399,1399,1458,2020-01-01 00:23:19,2020-01-01 00:24:18,0.5090866216591426,0.4512310751846858
A-2,1400,1400,1459,2020-01-01 00:23:20,2020-01-01 00:24:19,0.5090650277478354,0.4512310751846858
A-2,1401,1401,1460,2020-01-01 00:23:21,2020-01-01 00:24:20,0.5078581358705248,0.4512310751846858
A-2,1402,1402,1461,2020-01-01 00:23:22,2020-01-01 00:24:21,0.5053800216742924,0.4512310751846858
A-2,1403,1403,1462,2020-01-01 00:23:23,2020-01-01 00:24:22,0.50303972193173,0.4512310751846858
A-2,1404,1404,1463,2020-01-01 00:23:24,2020-01-01 00:24:23,0.4997065152440752,0.4512310751846858
A-2,1405,1405,1464,2020-01-01 00:23:25,2020-01-01 00:24:24,0.4934196174144745,0.4512310751846858
A-2,1406,1406,1465,2020-01-01 00:23:26,2020-01-01 00:24:25,0.4858405334608895,0.4512310751846858
A-2,1407,1407,1466,2020-01-01 00:23:27,2020-01-01 00:24:26,0.47853427699634,0.4512310751846858
A-2,1408,1408,1467,2020-01-01 00:23:28,2020-01-01 00:24:27,0.473072771515165,0.4512310751846858
A-2,1409,1409,1468,2020-01-01 00:23:29,2020-01-01 00:24:28,0.4698955629553114,0.4512310751846858
A-2,1410,1410,1469,2020-01-01 00:23:30,2020-01-01 00:24:29,0.4664852363722665,0.4512310751846858
A-2,1411,1411,1470,2020-01-01 00:23:31,2020-01-01 00:24:30,0.46247371605464394,0.4512310751846858
A-2,1412,1412,1471,2020-01-01 00:23:32,2020-01-01 00:24:31,0.4602137633732387,0.4512310751846858
A-2,1413,1413,1472,2020-01-01 00:23:33,2020-01-01 00:24:32,0.4578096398285457,0.4512310751846858
A-2,1414,1414,1473,2020-01-01 00:23:34,2020-01-01 00:24:33,0.4524502583912441,0.4512310751846858
A-2,1415,1415,1474,2020-01-01 00:23:35,2020-01-01 00:24:34,0.4384452019418989,0.4512310751846858
A-2,1550,1550,1609,2020-01-01 00:25:50,2020-01-01 00:26:49,0.4278472449098314,0.4512310751846858
A-2,1551,1551,1610,2020-01-01 00:25:51,2020-01-01 00:26:50,0.4624082744121551,0.4512310751846858
